mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
59412.46,5.05e-17,4.98e-18,6.610666666666667e-17,8.50588888888889e-18
59427.47,5.86e-17,6.52e-18,6.551666666666667e-17,8.53788888888889e-18
59429.44,5.82e-17,4.4e-18,6.561000000000001e-17,7.889222222222223e-18
59434.46,5.24e-17,2.39e-18,6.492000000000002e-17,8.021666666666669e-18
59436.44,5.46e-17,3.11e-18,6.423e-17,7.875000000000002e-18
59439.44,4.98e-17,5.44e-18,6.419166666666668e-17,8.149666666666669e-18
59442.47,5.62e-17,2.86e-18,6.4445e-17,8.665388888888892e-18
59454.38,5.93e-17,7.69e-18,6.435833333333334e-17,9.050666666666667e-18
59454.39,5.14e-17,7.09e-18,6.412833333333334e-17,9.272611111111113e-18
59459.44,9.72e-17,1.8e-18,6.360166666666668e-17,9.207333333333335e-18
59460.41,5.87e-17,2.805e-18,6.314833333333333e-17,9.207944444444447e-18
59461.44,5.8e-17,3.13e-18,6.225333333333333e-17,8.83188888888889e-18
59462.47,5.89e-17,3.2600000000000004e-18,6.122333333333334e-17,8.413277777777778e-18
59463.42,5.34e-17,2.88e-18,6.076333333333334e-17,8.521666666666668e-18
59464.44,5.9e-17,3.05e-18,5.972e-17,8.551166666666666e-18
59466.4,5.39e-17,2.65e-18,5.853666666666667e-17,8.450666666666667e-18
59468.42,5.72e-17,2.59e-18,5.815666666666667e-17,8.191499999999998e-18
59470.38,5.32e-17,2.86e-18,5.754999999999999e-17,8.13911111111111e-18
59472.44,5.91e-17,3.18e-18,5.694333333333333e-17,8.050833333333332e-18
59474.38,6.795e-17,7.45e-18,5.670333333333334e-17,7.669777777777776e-18
59476.48,7.54e-17,1.04e-17,5.660166666666666e-17,7.621944444444443e-18
59484.38,6.89e-17,7.29e-18,5.6555e-17,7.349222222222221e-18
59487.4,6.58e-17,5.81e-18,5.6465e-17,7.499166666666666e-18
59488.38,5.99e-17,3.625e-18,5.598166666666667e-17,7.503444444444442e-18
59489.37,6.03e-17,3.99e-18,5.567833333333334e-17,7.207833333333331e-18
59501.4,5.465e-17,3.99e-18,5.3135e-17,6.637222222222221e-18
59502.41,5.09e-17,7.72e-18,5.178833333333333e-17,7.091388888888887e-18
59503.34,6.98e-17,1.18e-17,5.052833333333333e-17,7.459e-18
59520.29,4.19e-17,3.49e-18,4.9131666666666665e-17,7.97961111111111e-18
