mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59849.48	19.63	0.07	3.80e-17	2.29e-18
59851.42	19.51	0.04	4.26e-17	1.61e-18
59854.34	19.64	0.04	3.76e-17	1.48e-18
59856.39	19.57	0.05	4.04e-17	1.99e-18
59858.36	19.70	0.10	3.57e-17	3.37e-18
59860.41	19.76	0.16	3.39e-17	4.90e-18
59865.38	19.57	0.12	4.01e-17	4.37e-18
59870.38	19.61	0.07	3.89e-17	2.43e-18
59872.38	19.55	0.06	4.10e-17	2.40e-18
59874.34	19.67	0.05	3.68e-17	1.66e-18
59877.37	19.73	0.08	3.46e-17	2.47e-18
59879.36	19.50	0.07	4.28e-17	2.73e-18
59881.30	19.71	0.07	3.53e-17	2.21e-18
59883.31	19.53	0.05	4.16e-17	2.10e-18
59888.33	19.15	nan	5.95e-17	nan
59894.30	19.87	0.20	3.05e-17	5.69e-18
59894.32	12.46	nan	2.81e-14	nan
59896.30	19.57	0.09	4.04e-17	3.41e-18
59900.27	19.79	0.21	3.29e-17	6.38e-18
59902.27	19.64	0.12	3.76e-17	4.18e-18
59904.26	19.54	0.08	4.14e-17	3.22e-18
59906.30	19.57	0.05	4.01e-17	1.98e-18
59909.23	19.65	0.07	3.73e-17	2.53e-18
59911.22	18.07	nan	1.60e-16	nan
59922.29	19.57	0.12	4.01e-17	4.59e-18
59928.21	19.55	0.08	4.11e-17	3.08e-18
59932.22	19.50	0.06	4.31e-17	2.39e-18
59936.22	19.68	0.07	3.63e-17	2.31e-18
59957.19	19.61	0.14	3.88e-17	5.08e-18
59967.13	19.74	0.14	3.43e-17	4.27e-18
59969.13	12.47	nan	2.79e-14	nan
59969.13	19.62	0.12	3.86e-17	4.36e-18
59978.17	19.15	nan	5.90e-17	nan
59980.18	19.56	0.13	4.08e-17	4.87e-18
59982.18	19.07	0.17	6.37e-17	1.01e-17
59984.21	19.18	0.17	5.74e-17	8.73e-18
59991.15	19.51	0.15	4.27e-17	5.96e-18
59994.15	19.43	0.11	4.58e-17	4.68e-18
60153.46	19.54	0.07	4.12e-17	2.76e-18
60160.46	19.46	0.12	4.44e-17	5.05e-18
60169.45	19.50	0.06	4.29e-17	2.31e-18
60173.45	19.45	0.05	4.48e-17	1.90e-18
60185.36	19.60	0.12	3.90e-17	4.26e-18
60187.44	19.47	0.16	4.39e-17	6.42e-18
60192.45	19.61	0.09	3.90e-17	3.33e-18
60195.48	19.41	0.05	4.65e-17	2.29e-18
60198.44	19.56	0.06	4.07e-17	2.17e-18
60201.42	19.65	0.05	3.74e-17	1.77e-18
60203.47	19.46	0.04	4.44e-17	1.81e-18
60205.38	19.46	0.04	4.46e-17	1.59e-18
60207.38	19.55	0.04	4.12e-17	1.52e-18
60211.45	19.58	0.04	3.98e-17	1.54e-18
60213.48	19.72	0.07	3.50e-17	2.19e-18
60215.42	19.49	0.11	4.32e-17	4.23e-18
60217.40	19.08	0.17	6.33e-17	1.01e-17
60221.34	20.42	nan	1.84e-17	nan
60223.45	19.48	0.08	4.38e-17	3.33e-18
60225.44	19.48	0.06	4.37e-17	2.24e-18
60228.36	19.54	0.06	4.15e-17	2.21e-18
60231.40	19.42	0.06	4.63e-17	2.45e-18
60233.43	19.37	0.05	4.86e-17	2.37e-18
60235.42	19.34	0.05	4.96e-17	2.28e-18
60237.33	19.19	0.04	5.72e-17	2.27e-18
60239.37	19.26	0.05	5.35e-17	2.27e-18
60244.27	19.03	0.11	6.63e-17	6.78e-18
60247.24	19.46	nan	4.44e-17	nan
