mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59537.35	18.17	0.01	1.47e-16	1.07e-18
59537.35	18.18	0.02	1.44e-16	2.54e-18
59538.25	18.07	0.04	1.60e-16	5.72e-18
59540.32	18.19	0.05	1.43e-16	7.06e-18
59540.32	18.20	0.06	1.42e-16	7.21e-18
59542.19	18.11	0.02	1.54e-16	2.61e-18
59550.16	18.20	0.02	1.42e-16	2.36e-18
59622.19	18.27	0.07	1.33e-16	9.19e-18
59787.43	18.19	0.02	1.44e-16	2.34e-18
59793.40	19.73	nan	3.48e-17	nan
59795.47	18.19	0.02	1.43e-16	3.15e-18
59801.48	18.21	0.01	1.41e-16	1.52e-18
59804.40	18.13	0.09	1.52e-16	1.22e-17
59806.42	18.14	0.04	1.50e-16	5.52e-18
59809.48	18.20	0.03	1.43e-16	4.00e-18
59812.40	18.23	0.02	1.38e-16	2.48e-18
59815.48	18.22	0.01	1.40e-16	8.17e-19
59817.46	18.24	0.01	1.36e-16	1.33e-18
59822.48	18.22	0.02	1.40e-16	2.04e-18
59824.46	18.26	0.02	1.34e-16	2.06e-18
59826.44	18.23	0.01	1.39e-16	1.06e-18
59829.48	18.16	0.01	1.47e-16	1.64e-18
59842.41	18.19	0.01	1.43e-16	1.14e-18
59844.40	18.23	0.02	1.39e-16	2.28e-18
59847.42	18.26	0.02	1.35e-16	2.34e-18
59849.34	18.25	0.01	1.36e-16	1.86e-18
59851.42	18.26	0.01	1.34e-16	1.77e-18
59854.34	18.26	0.01	1.35e-16	9.34e-19
59856.40	18.15	0.01	1.48e-16	1.61e-18
59858.36	18.18	0.03	1.45e-16	3.63e-18
59860.41	18.19	0.04	1.44e-16	5.46e-18
59864.35	18.18	0.06	1.44e-16	7.31e-18
59866.36	18.24	0.03	1.37e-16	3.92e-18
59870.38	18.21	0.02	1.41e-16	2.33e-18
59872.38	18.19	0.02	1.43e-16	2.48e-18
59874.34	18.23	0.01	1.38e-16	8.09e-19
59877.38	18.22	0.02	1.40e-16	2.20e-18
59879.36	18.22	0.02	1.39e-16	2.67e-18
59881.30	18.19	0.01	1.43e-16	1.55e-18
59883.32	18.24	0.02	1.37e-16	2.50e-18
59888.33	18.16	0.18	1.47e-16	2.42e-17
59894.32	18.20	0.05	1.42e-16	7.16e-18
59896.29	18.21	0.03	1.41e-16	3.87e-18
59897.29	18.20	0.02	1.43e-16	2.67e-18
59899.30	18.23	0.06	1.39e-16	7.53e-18
59901.25	18.19	0.01	1.43e-16	1.83e-18
59903.27	18.21	0.03	1.40e-16	3.55e-18
59905.26	18.30	0.20	1.29e-16	2.34e-17
59908.22	18.22	0.03	1.39e-16	3.46e-18
59910.23	18.19	0.03	1.44e-16	3.97e-18
59913.25	18.21	0.03	1.41e-16	4.19e-18
59928.17	18.24	0.02	1.37e-16	2.81e-18
59930.27	18.20	0.03	1.42e-16	3.51e-18
59933.15	18.23	0.03	1.38e-16	3.67e-18
59935.22	18.21	0.03	1.41e-16	3.50e-18
59937.20	18.22	0.02	1.39e-16	2.13e-18
59951.25	18.25	0.06	1.36e-16	7.57e-18
59958.13	18.24	0.02	1.36e-16	2.94e-18
59967.13	18.22	0.03	1.39e-16	4.27e-18
59969.13	18.21	0.04	1.41e-16	4.70e-18
60153.46	18.23	0.01	1.38e-16	1.55e-18
60158.41	18.30	0.07	1.29e-16	8.28e-18
60161.46	18.22	0.03	1.39e-16	3.93e-18
60169.42	18.27	0.02	1.33e-16	2.27e-18
60173.45	18.24	0.01	1.37e-16	1.39e-18
60182.46	18.22	0.01	1.40e-16	1.35e-18
60186.42	18.20	0.05	1.43e-16	5.91e-18
60192.46	18.20	0.02	1.42e-16	3.26e-18
60195.48	18.20	0.01	1.42e-16	1.32e-18
60198.42	18.44	0.08	1.14e-16	8.49e-18
60201.42	18.25	0.02	1.36e-16	2.10e-18
60203.47	18.26	0.00	1.35e-16	6.07e-20
60211.45	18.22	0.01	1.39e-16	1.07e-18
60213.48	18.27	0.01	1.33e-16	1.68e-18
60215.36	18.23	0.04	1.38e-16	4.62e-18
60217.34	18.24	0.13	1.37e-16	1.59e-17
60221.33	18.24	0.03	1.37e-16	3.63e-18
60223.45	18.24	0.03	1.37e-16	3.51e-18
60228.36	18.24	0.01	1.37e-16	1.42e-18
60231.36	18.25	0.01	1.35e-16	1.86e-18
60233.42	18.23	0.02	1.39e-16	2.37e-18
60235.32	18.24	0.02	1.37e-16	2.42e-18
60237.33	18.21	0.02	1.41e-16	2.43e-18
60239.37	18.26	0.01	1.35e-16	1.47e-18
60244.30	18.33	0.06	1.26e-16	6.46e-18
60247.19	18.22	0.13	1.40e-16	1.65e-17
