mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59490.34	19.79	0.07	5.91e-17	3.64e-18
59490.34	19.78	0.06	5.97e-17	3.46e-18
59491.30	19.74	0.09	6.18e-17	5.04e-18
59491.30	12.40	nan	5.36e-14	nan
59497.34	12.44	nan	5.17e-14	nan
59502.38	19.63	0.09	6.88e-17	6.01e-18
59502.39	19.86	0.17	5.53e-17	8.42e-18
59502.40	12.30	nan	5.89e-14	nan
59502.40	12.31	nan	5.79e-14	nan
59503.21	12.46	nan	5.06e-14	nan
59503.21	19.71	0.17	6.36e-17	9.96e-18
59512.22	12.51	nan	4.85e-14	nan
59512.22	19.67	0.09	6.64e-17	5.27e-18
59512.22	12.53	nan	4.77e-14	nan
59512.22	19.65	0.09	6.71e-17	5.46e-18
59517.19	12.51	nan	4.84e-14	nan
59517.19	19.78	0.05	5.99e-17	2.67e-18
59518.27	19.71	0.05	6.40e-17	2.84e-18
59520.29	12.45	nan	5.10e-14	nan
59520.31	19.74	0.07	6.18e-17	3.79e-18
59522.23	12.50	nan	4.89e-14	nan
59522.23	19.75	0.05	6.16e-17	2.92e-18
59524.30	12.45	nan	5.11e-14	nan
59524.30	19.72	0.06	6.32e-17	3.37e-18
59526.21	12.51	nan	4.84e-14	nan
59526.21	19.82	0.05	5.76e-17	2.57e-18
59529.25	19.74	0.11	6.20e-17	6.29e-18
59529.25	12.48	nan	4.97e-14	nan
59530.13	12.48	nan	4.98e-14	nan
59530.14	19.68	0.11	6.53e-17	6.67e-18
59531.21	12.50	nan	4.87e-14	nan
59531.21	12.50	nan	4.88e-14	nan
59531.30	17.56	nan	4.61e-16	nan
59531.31	19.02	nan	1.20e-16	nan
59536.29	12.43	nan	5.22e-14	nan
59537.23	19.88	nan	5.45e-17	nan
59537.25	11.77	nan	9.55e-14	nan
59538.17	12.41	nan	5.32e-14	nan
59538.17	19.66	0.14	6.69e-17	8.62e-18
59540.23	19.75	0.19	6.12e-17	1.08e-17
59540.25	12.46	nan	5.07e-14	nan
59540.25	12.43	nan	5.18e-14	nan
59542.11	19.78	0.07	5.95e-17	3.79e-18
59542.25	12.38	nan	5.46e-14	nan
59543.17	12.47	nan	5.03e-14	nan
59543.17	12.47	nan	5.02e-14	nan
59550.21	12.45	nan	5.10e-14	nan
59550.21	19.62	0.07	6.91e-17	4.16e-18
59550.21	19.73	0.08	6.24e-17	4.59e-18
59740.43	19.67	0.10	6.61e-17	5.87e-18
59743.43	19.74	nan	6.18e-17	nan
59755.43	19.88	0.10	5.44e-17	4.95e-18
59755.43	12.39	nan	5.42e-14	nan
59757.39	19.80	0.12	5.86e-17	6.73e-18
59757.43	19.82	0.09	5.74e-17	4.51e-18
59757.44	12.32	nan	5.75e-14	nan
59761.43	19.69	0.14	6.52e-17	8.52e-18
59763.46	12.45	nan	5.10e-14	nan
59764.44	19.67	0.07	6.64e-17	4.05e-18
59766.44	12.45	nan	5.10e-14	nan
59768.41	19.68	0.06	6.54e-17	3.72e-18
59768.45	19.71	0.07	6.36e-17	4.06e-18
59770.37	12.29	nan	5.92e-14	nan
59770.41	19.79	0.07	5.90e-17	3.67e-18
59770.44	19.63	0.06	6.86e-17	3.80e-18
59770.44	12.43	nan	5.20e-14	nan
59780.43	12.21	nan	6.37e-14	nan
59780.43	19.83	0.14	5.68e-17	7.30e-18
59780.46	19.80	0.17	5.84e-17	9.29e-18
59780.46	12.07	nan	7.27e-14	nan
59783.44	12.43	nan	5.21e-14	nan
59783.44	19.77	0.06	6.03e-17	3.42e-18
59785.43	19.79	0.05	5.90e-17	2.65e-18
59786.46	12.38	nan	5.43e-14	nan
59787.38	19.71	0.06	6.36e-17	3.60e-18
59789.40	19.74	0.07	6.20e-17	4.08e-18
59789.40	12.28	nan	5.95e-14	nan
59793.44	19.75	0.05	6.16e-17	2.88e-18
59793.44	12.39	nan	5.39e-14	nan
59795.41	19.73	0.06	6.27e-17	3.38e-18
59798.41	19.64	0.06	6.83e-17	3.59e-18
59798.42	12.42	nan	5.26e-14	nan
59801.42	12.46	nan	5.06e-14	nan
59803.44	20.24	nan	3.90e-17	nan
59807.40	19.56	0.13	7.29e-17	8.58e-18
59807.40	12.44	nan	5.13e-14	nan
59810.38	12.33	nan	5.69e-14	nan
59812.31	19.67	0.06	6.60e-17	3.79e-18
59812.43	12.40	nan	5.37e-14	nan
59814.42	12.39	nan	5.39e-14	nan
59814.42	19.72	0.04	6.30e-17	2.59e-18
59816.43	19.65	0.06	6.75e-17	3.44e-18
59816.44	12.39	nan	5.40e-14	nan
59818.37	19.75	0.06	6.14e-17	3.35e-18
59818.37	12.46	nan	5.07e-14	nan
59821.37	12.47	nan	5.04e-14	nan
59821.38	19.64	0.05	6.80e-17	2.87e-18
59824.35	19.68	0.06	6.55e-17	3.87e-18
59824.40	12.36	nan	5.55e-14	nan
59826.34	19.62	0.06	6.92e-17	3.79e-18
59826.38	12.26	nan	6.11e-14	nan
59829.40	12.42	nan	5.27e-14	nan
59829.40	19.71	0.10	6.38e-17	5.95e-18
59839.31	19.76	0.08	6.09e-17	4.67e-18
59839.32	12.48	nan	4.98e-14	nan
59839.36	12.48	nan	4.97e-14	nan
59841.28	19.73	0.06	6.28e-17	3.34e-18
59841.33	19.80	0.07	5.84e-17	3.81e-18
59841.34	12.48	nan	4.97e-14	nan
59841.36	12.50	nan	4.87e-14	nan
59843.32	19.79	0.07	5.94e-17	3.64e-18
59843.34	12.49	nan	4.94e-14	nan
59847.29	12.49	nan	4.94e-14	nan
59848.36	19.71	0.06	6.35e-17	3.66e-18
59849.28	12.47	nan	5.04e-14	nan
59850.38	19.74	0.07	6.20e-17	3.71e-18
59851.27	12.39	nan	5.38e-14	nan
59852.34	19.69	0.05	6.51e-17	2.81e-18
59854.27	19.73	0.05	6.26e-17	3.05e-18
59854.36	12.46	nan	5.07e-14	nan
59856.25	19.72	0.11	6.34e-17	6.43e-18
59856.28	12.43	nan	5.19e-14	nan
59858.39	19.63	0.14	6.89e-17	8.75e-18
59858.39	12.37	nan	5.51e-14	nan
59862.23	19.89	nan	5.42e-17	nan
59864.38	12.27	nan	6.02e-14	nan
59864.39	19.37	0.19	8.70e-17	1.52e-17
59866.27	19.66	0.10	6.65e-17	6.41e-18
59866.27	12.46	nan	5.09e-14	nan
59871.23	19.76	0.08	6.09e-17	4.50e-18
59871.23	12.46	nan	5.05e-14	nan
59873.21	12.44	nan	5.17e-14	nan
59873.21	19.77	0.07	6.03e-17	3.76e-18
59876.29	19.58	0.08	7.20e-17	5.45e-18
59877.23	12.46	nan	5.07e-14	nan
59878.19	19.70	0.07	6.43e-17	3.87e-18
59881.31	12.40	nan	5.37e-14	nan
59882.23	19.66	0.06	6.68e-17	3.79e-18
59885.26	19.78	0.14	5.97e-17	7.68e-18
59894.22	12.45	nan	5.10e-14	nan
59894.25	20.34	nan	3.58e-17	nan
59896.22	12.42	nan	5.25e-14	nan
59896.22	19.72	0.11	6.30e-17	6.21e-18
59897.15	12.47	nan	5.03e-14	nan
59898.20	19.83	0.11	5.70e-17	5.51e-18
59899.15	12.47	nan	5.02e-14	nan
59900.20	19.48	0.13	7.91e-17	9.33e-18
59901.22	12.28	nan	5.98e-14	nan
59902.30	19.67	0.16	6.63e-17	9.80e-18
59904.19	19.72	0.11	6.30e-17	6.12e-18
59905.19	12.00	nan	7.74e-14	nan
59906.19	19.69	0.06	6.48e-17	3.81e-18
59907.13	12.45	nan	5.13e-14	nan
59908.24	19.64	0.11	6.82e-17	7.17e-18
59909.19	12.45	nan	5.11e-14	nan
59910.14	19.72	0.07	6.32e-17	4.05e-18
59922.15	12.42	nan	5.24e-14	nan
59922.16	19.98	0.20	4.96e-17	9.23e-18
59928.14	12.35	nan	5.60e-14	nan
59930.19	19.73	0.13	6.27e-17	7.39e-18
59930.21	12.36	nan	5.53e-14	nan
59932.13	19.69	0.06	6.51e-17	3.33e-18
59933.19	12.24	nan	6.22e-14	nan
59934.13	19.74	0.08	6.19e-17	4.38e-18
59935.19	12.39	nan	5.41e-14	nan
59936.11	17.19	nan	6.47e-16	nan
59951.13	12.41	nan	5.32e-14	nan
59958.12	12.40	nan	5.33e-14	nan
59958.12	19.77	0.13	6.04e-17	7.11e-18
60122.42	19.77	0.09	6.05e-17	4.99e-18
60123.42	12.28	nan	6.00e-14	nan
60125.39	19.55	0.17	7.40e-17	1.18e-17
60126.42	12.27	nan	6.04e-14	nan
60135.40	12.39	nan	5.41e-14	nan
60135.40	19.72	0.10	6.30e-17	6.02e-18
60138.43	12.24	nan	6.18e-14	nan
60138.43	19.58	0.06	7.17e-17	4.23e-18
60140.41	19.73	0.07	6.25e-17	4.02e-18
60143.42	19.61	0.07	7.01e-17	4.22e-18
60144.46	12.48	nan	4.99e-14	nan
60147.42	12.34	nan	5.67e-14	nan
60148.44	19.75	0.06	6.16e-17	3.34e-18
60150.42	12.36	nan	5.57e-14	nan
60150.43	19.63	0.06	6.89e-17	3.49e-18
60152.45	12.41	nan	5.30e-14	nan
60152.45	19.76	0.08	6.11e-17	4.29e-18
60155.44	12.42	nan	5.26e-14	nan
60157.46	19.78	nan	5.96e-17	nan
60159.36	12.41	nan	5.30e-14	nan
60168.38	19.61	0.05	6.97e-17	3.31e-18
60168.41	12.48	nan	4.98e-14	nan
60170.36	19.64	0.05	6.78e-17	3.43e-18
60170.48	12.41	nan	5.30e-14	nan
60173.38	19.64	0.06	6.82e-17	3.97e-18
60173.38	12.43	nan	5.19e-14	nan
60178.44	12.62	nan	4.37e-14	nan
60182.40	12.47	nan	5.02e-14	nan
60182.40	19.78	0.08	5.99e-17	4.17e-18
60186.45	19.29	0.18	9.34e-17	1.58e-17
60186.46	12.39	nan	5.40e-14	nan
60191.40	12.48	nan	4.99e-14	nan
60191.40	19.44	0.11	8.19e-17	8.25e-18
60194.31	19.73	0.07	6.27e-17	3.96e-18
60194.41	12.46	nan	5.06e-14	nan
60196.27	19.68	0.08	6.53e-17	4.92e-18
60196.32	12.35	nan	5.60e-14	nan
60200.38	12.48	nan	4.98e-14	nan
60200.38	19.63	0.05	6.88e-17	3.28e-18
60202.41	12.40	nan	5.34e-14	nan
60202.41	19.63	0.05	6.87e-17	3.07e-18
60204.34	12.45	nan	5.11e-14	nan
60204.34	19.64	0.04	6.79e-17	2.79e-18
60206.41	19.67	0.07	6.60e-17	4.19e-18
60206.41	12.46	nan	5.08e-14	nan
60209.34	20.23	nan	3.95e-17	nan
60209.36	12.36	nan	5.56e-14	nan
60212.40	12.42	nan	5.26e-14	nan
60212.40	19.58	0.06	7.18e-17	3.80e-18
60214.38	19.68	0.20	6.57e-17	1.19e-17
60214.39	12.42	nan	5.25e-14	nan
60217.44	19.34	nan	8.95e-17	nan
60220.39	12.29	nan	5.92e-14	nan
60222.21	19.73	0.09	6.24e-17	5.35e-18
60222.43	12.33	nan	5.72e-14	nan
60224.26	19.60	0.06	7.05e-17	3.76e-18
60224.26	12.44	nan	5.14e-14	nan
60227.32	19.58	0.06	7.18e-17	4.19e-18
60227.32	12.44	nan	5.18e-14	nan
60230.31	19.63	0.07	6.88e-17	4.32e-18
60230.32	12.42	nan	5.28e-14	nan
60232.35	19.67	0.08	6.59e-17	4.81e-18
60232.35	12.40	nan	5.34e-14	nan
60234.21	19.58	0.05	7.15e-17	3.44e-18
60234.21	12.48	nan	4.97e-14	nan
60236.26	12.43	nan	5.23e-14	nan
60236.26	19.68	0.07	6.54e-17	4.43e-18
60238.25	19.67	0.07	6.64e-17	4.29e-18
60238.27	12.43	nan	5.19e-14	nan
60245.30	12.45	nan	5.12e-14	nan
60245.31	19.78	nan	5.99e-17	nan
