mjd,flux,fluxe,flux_rolling_mean,flux_rolling_rmsd
58898.17,1.5e-16,7.35e-18,1.5345e-16,8.511666666666673e-18
58900.14,1.48e-16,8.8e-18,1.5348333333333333e-16,8.381111111111117e-18
58905.13,1.29e-16,1.1e-17,1.5404999999999998e-16,8.786111111111115e-18
58913.12,1.64e-16,1.42e-17,1.5331666666666667e-16,9.069259259259264e-18
59062.42,1.47e-16,1.33e-17,1.5315e-16,9.005740740740746e-18
59064.46,1.48e-16,1.62e-17,1.5418333333333332e-16,8.440370370370375e-18
59067.48,1.41e-16,1.08e-17,1.5335000000000002e-16,8.219074074074079e-18
59068.49,1.58e-16,9.12e-18,1.5295e-16,8.198888888888893e-18
59073.42,1.57e-16,8e-18,1.5438333333333333e-16,7.51018518518519e-18
59075.44,1.62e-16,5.13e-18,1.5461666666666666e-16,7.472592592592599e-18
59076.47,1.615e-16,3.97e-18,1.5481666666666667e-16,7.410000000000006e-18
59077.44,1.58e-16,3.64e-18,1.5491666666666666e-16,7.324814814814821e-18
59080.46,1.52e-16,4.83e-18,1.5518333333333334e-16,7.395000000000004e-18
59081.48,1.56e-16,4.37e-18,1.5551666666666669e-16,7.548518518518523e-18
59082.44,1.48e-16,9.49e-18,1.5508333333333332e-16,7.178888888888894e-18
59082.45,1.56e-16,6.35e-18,1.5515000000000002e-16,7.05740740740741e-18
59083.49,1.71e-16,5.59e-18,1.5571666666666667e-16,7.169259259259262e-18
59084.41,1.38e-16,3.14e-18,1.563277777777778e-16,7.19166666666667e-18
59084.42,1.52e-16,3.27e-18,1.580277777777778e-16,7.032962962962967e-18
59084.43,1.61e-16,3.47e-18,1.582611111111111e-16,7.037037037037042e-18
59084.46,1.45e-16,1.54e-18,1.5836111111111112e-16,7.166296296296301e-18
59085.44,1.49e-16,1.79e-18,1.5876111111111112e-16,6.966481481481485e-18
59086.48,1.66e-16,3.88e-18,1.5932777777777777e-16,6.635185185185189e-18
59087.48,1.63e-16,4.31e-18,1.5902777777777777e-16,6.8527777777777815e-18
59088.5,1.71e-16,5.28e-18,1.5904444444444444e-16,6.851481481481485e-18
59089.48,1.58e-16,4.57e-18,1.5864444444444445e-16,6.912407407407412e-18
59090.43,1.62e-16,3.53e-18,1.5884444444444443e-16,6.98592592592593e-18
59091.39,1.69e-16,7.97e-18,1.5874444444444447e-16,6.983518518518523e-18
59091.4,1.55e-16,8.81e-18,1.5879444444444444e-16,7.020000000000004e-18
59091.41,1.59e-16,7.33e-18,1.5899444444444445e-16,7.163518518518522e-18
59091.44,1.67e-16,4.4e-18,1.6019444444444442e-16,7.819259259259264e-18
59092.41,1.6633333333333333e-16,9.53e-18,1.6017777777777777e-16,7.846851851851856e-18
59094.5,1.8e-16,1.68e-17,1.597111111111111e-16,7.347037037037041e-18
59095.34,1.7100000000000002e-16,2.625e-17,1.6019444444444442e-16,6.861666666666671e-18
59107.4,1.5e-16,5.27e-18,1.6002777777777778e-16,6.940740740740744e-18
59110.5,1.6e-16,4.91e-18,1.5981111111111113e-16,6.8738888888888915e-18
59113.42,1.58e-16,3.39e-18,1.604111111111111e-16,6.691851851851854e-18
59116.5,1.49e-16,3.64e-18,1.6057777777777776e-16,6.396481481481483e-18
59120.34,1.575e-16,8.87e-18,1.6007777777777778e-16,6.300740740740742e-18
59120.35,1.5e-16,9.37e-18,1.5921111111111113e-16,6.76e-18
59121.34,1.675e-16,1.0130000000000001e-17,1.586111111111111e-16,6.4114814814814825e-18
59121.36,1.55e-16,1.01e-17,1.580111111111111e-16,6.861111111111112e-18
59122.33,1.5349999999999998e-16,1.285e-17,1.5777777777777777e-16,6.814259259259261e-18
59122.36,1.62e-16,1.43e-17,1.5721111111111112e-16,6.500740740740744e-18
59128.35,1.555e-16,1.395e-17,1.571777777777778e-16,6.629629629629633e-18
59128.43,1.57e-16,2.95e-17,1.5671111111111114e-16,6.455e-18
59129.37,1.5250000000000001e-16,7.194999999999999e-18,1.5626666666666667e-16,6.2992592592592606e-18
59130.38,1.47e-16,6.25e-18,1.554e-16,5.712407407407407e-18
59130.39,1.545e-16,6.08e-18,1.5523333333333333e-16,5.843333333333332e-18
59131.37,1.63e-16,6.87e-18,1.5510000000000002e-16,5.685740740740738e-18
59134.38,1.54e-16,4.95e-18,1.549e-16,5.7766666666666644e-18
59135.29,1.51e-16,2.8400000000000003e-18,1.5480000000000002e-16,5.83685185185185e-18
59136.35,1.37e-16,2.4999999999999998e-18,1.5475e-16,5.549259259259257e-18
59136.4,1.53e-16,3.11e-18,1.545e-16,5.49833333333333e-18
59137.41,1.4e-16,2.965e-18,1.5413333333333335e-16,5.6062962962962935e-18
59138.37,1.55e-16,3.86e-18,1.5325e-16,5.644999999999996e-18
59140.4,1.52e-16,3.43e-18,1.5285e-16,5.83185185185185e-18
59142.38,1.56e-16,3.04e-18,1.5286666666666666e-16,5.780925925925923e-18
59143.39,1.57e-16,3.25e-18,1.524666666666667e-16,5.687407407407405e-18
59144.39,1.53e-16,1.85e-18,1.5143333333333335e-16,4.838333333333332e-18
59144.4,1.53e-16,2.2e-18,1.5151666666666667e-16,5.007407407407407e-18
59145.29,1.54e-16,2.57e-18,1.5131666666666669e-16,5.0205555555555564e-18
59146.37,1.6599999999999999e-16,2.35e-17,1.5126666666666667e-16,4.897777777777778e-18
59150.4,1.46e-16,1.09e-17,1.513e-16,4.709444444444444e-18
59151.32,1.54e-16,1.41e-17,1.5108333333333333e-16,4.7433333333333335e-18
59152.32,1.55e-16,1.82e-17,1.507833333333333e-16,4.626666666666667e-18
59155.36,1.475e-16,1.335e-17,1.5044999999999998e-16,4.781111111111112e-18
59156.38,1.5e-16,1.24e-17,1.5104999999999998e-16,5.296666666666668e-18
59156.43,1.39e-16,1.66e-17,1.5145e-16,4.70888888888889e-18
59157.38,1.41e-16,1.13e-17,1.5105e-16,4.9094444444444454e-18
59158.29,1.43e-16,9.49e-18,1.5161666666666669e-16,4.7061111111111124e-18
59158.3,1.54e-16,9.57e-18,1.5125e-16,4.78888888888889e-18
59164.37,1.5e-16,4.93e-18,1.5198333333333333e-16,5.6138888888888905e-18
59165.31,1.53e-16,3.68e-18,1.5171666666666665e-16,5.516111111111112e-18
59166.38,1.58e-16,4.62e-18,1.5124999999999997e-16,5.529444444444446e-18
59167.36,1.51e-16,7.025e-18,1.5031666666666665e-16,6.2183333333333345e-18
59168.27,1.51e-16,3.89e-18,1.510833333333333e-16,7.138333333333335e-18
59169.32,1.48e-16,4.135e-18,1.5074999999999998e-16,7.139444444444446e-18
59170.23,1.48e-16,4.02e-18,1.4975000000000002e-16,6.993333333333336e-18
59171.26,1.54e-16,3.37e-18,1.4959999999999998e-16,6.97944444444445e-18
59171.27,1.44e-16,4.12e-18,1.4953333333333334e-16,7.072777777777781e-18
59174.26,1.69e-16,6.85e-18,1.4973333333333332e-16,7.423888888888892e-18
59176.35,1.49e-16,4.05e-18,1.4911666666666667e-16,7.913888888888895e-18
59178.18,1.41e-16,8.18e-18,1.4851666666666667e-16,8.34944444444445e-18
59182.23,1.57e-16,1.68e-17,1.4896666666666666e-16,8.15055555555556e-18
59184.17,1.44e-16,1.53e-17,1.4823333333333332e-16,8.723888888888893e-18
59184.21,1.74e-16,1.47e-17,1.4839999999999998e-16,8.515000000000003e-18
59184.23,1.48e-16,1.52e-17,1.482e-16,8.503888888888893e-18
59185.17,1.43e-16,1.31e-17,1.4793333333333332e-16,8.527222222222225e-18
59185.4,1.25e-16,1.82e-17,1.4723333333333333e-16,8.896111111111113e-18
59186.21,1.76e-16,1.53e-17,1.4691666666666665e-16,8.817222222222224e-18
59187.14,1.44e-16,5.84e-18,1.4671666666666665e-16,8.800555555555556e-18
