mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59722.46	12.41	nan	5.31e-14	nan
59722.46	19.26	0.07	9.69e-17	6.05e-18
59725.46	19.31	0.04	9.23e-17	3.05e-18
59725.46	12.40	nan	5.36e-14	nan
59729.42	12.38	nan	5.44e-14	nan
59729.42	19.34	0.05	8.96e-17	4.37e-18
59732.43	12.41	nan	5.29e-14	nan
59732.43	19.32	0.04	9.11e-17	3.65e-18
59735.45	12.28	nan	6.00e-14	nan
59735.45	19.32	0.04	9.12e-17	3.19e-18
59737.42	12.45	nan	5.13e-14	nan
59737.42	19.32	0.04	9.15e-17	3.28e-18
59739.40	12.38	nan	5.45e-14	nan
59739.40	19.38	0.04	8.67e-17	3.55e-18
59743.42	12.48	nan	4.99e-14	nan
59743.42	19.18	0.12	1.04e-16	1.10e-17
59749.42	19.14	0.10	1.08e-16	1.01e-17
59749.42	12.45	nan	5.09e-14	nan
59753.42	12.40	nan	5.36e-14	nan
59753.42	19.37	0.06	8.74e-17	5.21e-18
59756.44	19.13	0.05	1.08e-16	4.88e-18
59756.44	12.45	nan	5.12e-14	nan
59762.37	19.34	0.03	8.93e-17	2.87e-18
59762.37	12.46	nan	5.04e-14	nan
59764.40	19.28	0.03	9.50e-17	2.30e-18
59764.40	12.47	nan	5.01e-14	nan
59766.41	19.30	0.02	9.33e-17	2.04e-18
59766.41	12.50	nan	4.90e-14	nan
59769.36	12.46	nan	5.04e-14	nan
59769.36	19.34	0.07	8.96e-17	5.86e-18
59769.42	12.48	nan	4.97e-14	nan
59769.42	19.27	0.03	9.54e-17	3.01e-18
59771.38	12.46	nan	5.06e-14	nan
59771.38	19.28	0.09	9.51e-17	7.93e-18
59781.36	19.26	0.07	9.60e-17	6.48e-18
59781.36	12.36	nan	5.55e-14	nan
59781.43	19.74	nan	6.18e-17	nan
59781.43	11.37	nan	1.38e-13	nan
59783.35	19.42	0.05	8.35e-17	3.49e-18
59783.35	12.41	nan	5.31e-14	nan
59785.34	19.26	0.04	9.66e-17	3.28e-18
59785.34	12.32	nan	5.78e-14	nan
59789.38	19.23	0.06	9.89e-17	5.91e-18
59789.38	11.97	nan	7.97e-14	nan
59793.30	11.72	nan	1.00e-13	nan
59793.30	19.36	0.05	8.78e-17	3.87e-18
59795.31	19.26	0.03	9.64e-17	2.66e-18
59798.33	12.44	nan	5.16e-14	nan
59798.33	19.36	0.05	8.78e-17	4.17e-18
59800.36	11.68	nan	1.04e-13	nan
59800.36	19.42	nan	8.32e-17	nan
59802.41	19.89	nan	5.41e-17	nan
59802.41	12.43	nan	5.19e-14	nan
59810.24	12.16	nan	6.68e-14	nan
59810.24	19.36	0.06	8.76e-17	4.81e-18
59813.31	19.35	0.05	8.86e-17	4.18e-18
59813.31	12.38	nan	5.44e-14	nan
59815.26	12.39	nan	5.39e-14	nan
59815.26	19.31	0.04	9.19e-17	3.14e-18
59817.29	19.29	0.04	9.41e-17	3.51e-18
59817.29	12.38	nan	5.44e-14	nan
59824.26	19.13	0.04	1.09e-16	4.48e-18
59824.26	12.41	nan	5.32e-14	nan
59826.32	12.37	nan	5.50e-14	nan
59826.32	19.28	0.05	9.50e-17	4.14e-18
59829.32	12.37	nan	5.50e-14	nan
59829.32	19.17	0.19	1.05e-16	1.88e-17
59838.15	12.41	nan	5.29e-14	nan
59838.15	19.21	0.07	1.01e-16	6.47e-18
59840.29	12.48	nan	4.98e-14	nan
59840.29	19.21	0.03	1.01e-16	3.24e-18
59842.27	12.46	nan	5.05e-14	nan
59842.27	19.27	0.05	9.52e-17	3.97e-18
59844.25	19.25	0.03	9.75e-17	3.14e-18
59844.25	12.49	nan	4.94e-14	nan
59846.24	19.26	0.04	9.63e-17	3.95e-18
59846.24	12.47	nan	5.00e-14	nan
59848.16	19.27	0.04	9.53e-17	3.31e-18
59848.16	12.40	nan	5.34e-14	nan
59850.17	19.22	0.04	1.00e-16	3.89e-18
59850.17	12.43	nan	5.21e-14	nan
59852.15	12.41	nan	5.31e-14	nan
59852.15	19.29	0.05	9.41e-17	4.59e-18
59854.22	12.43	nan	5.20e-14	nan
59854.22	19.34	0.05	8.96e-17	3.71e-18
59856.23	19.29	0.11	9.41e-17	9.80e-18
59856.23	12.40	nan	5.37e-14	nan
59859.19	19.22	0.15	9.99e-17	1.42e-17
59859.19	12.40	nan	5.37e-14	nan
59861.19	12.44	nan	5.16e-14	nan
59861.19	19.01	0.14	1.22e-16	1.60e-17
59864.14	12.41	nan	5.32e-14	nan
59864.14	19.35	0.11	8.92e-17	9.01e-18
59866.22	19.33	0.10	9.02e-17	8.23e-18
59866.22	12.44	nan	5.15e-14	nan
59869.13	19.27	0.05	9.52e-17	4.40e-18
59869.13	12.44	nan	5.14e-14	nan
59873.20	12.43	nan	5.20e-14	nan
59873.20	19.19	0.05	1.03e-16	4.82e-18
59877.19	12.44	nan	5.17e-14	nan
59877.19	19.24	0.06	9.85e-17	5.75e-18
59879.25	19.32	0.08	9.17e-17	6.45e-18
59879.25	12.35	nan	5.62e-14	nan
59881.13	19.31	0.05	9.24e-17	4.57e-18
59881.13	12.45	nan	5.11e-14	nan
59883.18	19.34	0.09	8.95e-17	7.12e-18
59883.18	12.44	nan	5.14e-14	nan
59888.17	18.91	0.18	1.33e-16	2.23e-17
59888.17	12.14	nan	6.82e-14	nan
59894.17	19.34	0.14	8.95e-17	1.15e-17
59894.17	12.42	nan	5.25e-14	nan
59896.23	19.96	nan	5.06e-17	nan
59896.23	12.28	nan	5.96e-14	nan
59898.11	19.19	0.05	1.03e-16	4.37e-18
59898.11	12.47	nan	5.00e-14	nan
59902.17	19.10	0.10	1.12e-16	1.02e-17
59902.17	12.37	nan	5.49e-14	nan
59904.13	12.45	nan	5.13e-14	nan
59904.13	19.29	0.07	9.40e-17	5.91e-18
59909.15	12.42	nan	5.27e-14	nan
59909.15	19.25	0.09	9.71e-17	7.61e-18
59914.18	12.27	nan	6.03e-14	nan
59914.18	19.24	0.17	9.82e-17	1.56e-17
59924.16	19.26	0.19	9.68e-17	1.70e-17
59924.16	12.25	nan	6.13e-14	nan
60065.44	11.90	nan	8.51e-14	nan
60065.44	19.13	0.19	1.08e-16	1.87e-17
60073.42	11.99	nan	7.84e-14	nan
60073.42	19.39	nan	8.52e-17	nan
60077.42	12.17	nan	6.59e-14	nan
60077.42	18.99	0.09	1.23e-16	1.01e-17
60079.47	12.35	nan	5.59e-14	nan
60079.47	19.13	0.04	1.09e-16	4.28e-18
60082.43	12.15	nan	6.72e-14	nan
60082.43	19.13	0.06	1.08e-16	5.72e-18
60085.39	12.05	nan	7.40e-14	nan
60085.39	19.20	0.07	1.02e-16	6.67e-18
60097.44	12.39	nan	5.42e-14	nan
60097.44	19.16	0.10	1.05e-16	9.82e-18
60099.44	19.05	0.15	1.18e-16	1.66e-17
60099.44	12.38	nan	5.46e-14	nan
60101.44	19.25	0.17	9.71e-17	1.55e-17
60101.44	12.40	nan	5.34e-14	nan
60111.41	19.25	0.04	9.73e-17	3.70e-18
60111.41	12.34	nan	5.64e-14	nan
60111.42	12.30	nan	5.87e-14	nan
60111.42	19.33	0.04	9.04e-17	3.43e-18
60114.43	19.24	0.03	9.80e-17	2.85e-18
60114.43	12.46	nan	5.05e-14	nan
60117.43	19.19	0.04	1.02e-16	3.98e-18
60117.43	12.46	nan	5.07e-14	nan
60119.42	19.21	0.04	1.01e-16	3.87e-18
60119.42	12.45	nan	5.09e-14	nan
60121.43	12.47	nan	5.02e-14	nan
60121.43	19.33	0.06	9.06e-17	4.66e-18
60123.38	12.43	nan	5.21e-14	nan
60123.38	19.24	0.03	9.85e-17	2.88e-18
60125.40	19.23	0.08	9.88e-17	6.98e-18
60125.40	12.37	nan	5.48e-14	nan
60133.35	19.22	0.08	1.00e-16	7.10e-18
60133.35	12.44	nan	5.15e-14	nan
60137.39	19.20	0.05	1.02e-16	4.89e-18
60137.39	12.35	nan	5.60e-14	nan
60140.34	19.27	0.04	9.53e-17	3.91e-18
60140.34	12.41	nan	5.28e-14	nan
60144.40	19.31	0.04	9.21e-17	3.25e-18
60144.40	12.47	nan	5.03e-14	nan
60148.32	19.32	0.04	9.16e-17	3.43e-18
60148.32	12.36	nan	5.57e-14	nan
60150.41	12.47	nan	5.01e-14	nan
60150.41	19.40	0.05	8.46e-17	3.98e-18
60152.34	12.44	nan	5.17e-14	nan
60152.34	19.19	0.06	1.03e-16	5.34e-18
60154.36	19.08	0.21	1.14e-16	2.19e-17
60154.36	11.48	nan	1.25e-13	nan
60160.32	19.32	0.14	9.15e-17	1.22e-17
60160.32	12.49	nan	4.91e-14	nan
60162.41	19.21	0.08	1.01e-16	7.31e-18
60162.41	12.49	nan	4.94e-14	nan
60168.38	12.48	nan	4.97e-14	nan
60168.38	19.34	0.03	8.93e-17	2.37e-18
60170.33	19.30	0.04	9.28e-17	3.11e-18
60170.33	12.43	nan	5.20e-14	nan
60172.27	19.26	0.06	9.68e-17	5.04e-18
60172.27	12.30	nan	5.88e-14	nan
60174.35	19.32	0.05	9.10e-17	3.88e-18
60174.35	12.47	nan	5.01e-14	nan
60181.32	19.28	0.05	9.43e-17	4.69e-18
60181.32	12.46	nan	5.06e-14	nan
60183.40	12.41	nan	5.31e-14	nan
60183.40	19.29	0.06	9.37e-17	5.09e-18
60185.43	19.79	nan	5.91e-17	nan
60185.43	12.36	nan	5.57e-14	nan
60187.17	19.70	nan	6.46e-17	nan
60187.17	12.39	nan	5.41e-14	nan
60193.33	19.33	0.06	9.01e-17	5.15e-18
60193.33	12.45	nan	5.12e-14	nan
60195.32	19.32	0.07	9.13e-17	5.89e-18
60195.32	12.35	nan	5.59e-14	nan
60198.35	12.43	nan	5.23e-14	nan
60198.35	19.26	0.06	9.62e-17	5.17e-18
60201.23	19.25	0.03	9.75e-17	3.07e-18
60201.23	12.48	nan	4.95e-14	nan
60203.25	19.21	0.03	1.01e-16	3.23e-18
60203.25	12.44	nan	5.17e-14	nan
60205.26	12.47	nan	5.01e-14	nan
60205.26	19.26	0.03	9.60e-17	2.32e-18
60207.23	19.31	0.02	9.25e-17	2.02e-18
60207.23	12.51	nan	4.85e-14	nan
60211.24	12.50	nan	4.88e-14	nan
60211.24	19.36	0.09	8.77e-17	7.60e-18
60214.26	19.14	0.13	1.08e-16	1.34e-17
60214.26	12.47	nan	5.00e-14	nan
60216.21	12.52	nan	4.80e-14	nan
60216.21	19.30	0.15	9.27e-17	1.30e-17
60220.29	19.36	0.15	8.84e-17	1.26e-17
60220.29	12.37	nan	5.48e-14	nan
60222.20	19.23	0.07	9.90e-17	6.17e-18
60222.20	12.48	nan	4.98e-14	nan
60224.31	12.34	nan	5.64e-14	nan
60224.31	19.32	0.09	9.11e-17	7.35e-18
60227.32	12.25	nan	6.14e-14	nan
60227.32	19.31	0.10	9.21e-17	8.74e-18
60231.17	12.44	nan	5.15e-14	nan
60231.17	19.21	0.05	1.01e-16	4.49e-18
60233.20	19.24	0.05	9.86e-17	4.36e-18
60233.20	12.49	nan	4.95e-14	nan
60235.17	12.47	nan	5.02e-14	nan
60235.17	19.27	0.04	9.60e-17	3.94e-18
60237.25	19.30	0.06	9.32e-17	5.52e-18
60237.25	12.36	nan	5.55e-14	nan
60239.19	19.20	0.06	1.02e-16	6.07e-18
60239.19	12.47	nan	5.02e-14	nan
60242.17	19.22	0.14	9.99e-17	1.31e-17
60242.17	12.45	nan	5.13e-14	nan
60245.15	19.17	0.13	1.05e-16	1.28e-17
60245.15	12.48	nan	4.96e-14	nan
