mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58247.47	12.44	nan	2.86e-14	nan
58254.48	18.84	0.03	7.85e-17	2.52e-18
58254.48	12.46	nan	2.80e-14	nan
58257.42	12.35	nan	3.11e-14	nan
58257.42	18.81	0.04	8.07e-17	3.04e-18
58257.46	12.40	nan	2.97e-14	nan
58257.46	18.83	0.03	7.97e-17	1.87e-18
58266.38	18.89	0.11	7.53e-17	7.75e-18
58266.38	12.34	nan	3.13e-14	nan
58275.42	18.89	0.05	7.54e-17	3.19e-18
58275.42	12.47	nan	2.77e-14	nan
58278.46	18.81	0.02	8.07e-17	1.85e-18
58278.46	12.46	nan	2.80e-14	nan
58281.48	18.82	0.05	8.04e-17	3.34e-18
58281.48	12.49	nan	2.73e-14	nan
58287.46	18.83	0.03	7.96e-17	1.85e-18
58287.46	12.50	nan	2.71e-14	nan
58290.46	12.47	nan	2.78e-14	nan
58290.46	18.80	0.02	8.18e-17	1.85e-18
58293.48	18.92	0.05	7.32e-17	3.06e-18
58293.48	12.49	nan	2.74e-14	nan
58297.42	18.79	0.08	8.22e-17	6.08e-18
58297.42	12.46	nan	2.81e-14	nan
58301.43	12.44	nan	2.87e-14	nan
58301.43	18.81	0.12	8.07e-17	9.07e-18
58302.40	12.45	nan	2.83e-14	nan
58302.40	18.95	0.12	7.15e-17	8.21e-18
58305.40	12.30	nan	3.26e-14	nan
58305.40	18.82	0.07	8.03e-17	4.85e-18
58314.42	12.35	nan	3.12e-14	nan
58314.42	18.83	0.02	7.92e-17	1.80e-18
58317.42	12.27	nan	3.35e-14	nan
58317.42	18.82	0.03	8.02e-17	1.88e-18
58320.38	12.43	nan	2.88e-14	nan
58320.38	18.81	0.02	8.13e-17	1.49e-18
58323.46	18.82	0.02	8.00e-17	1.79e-18
58323.46	12.45	nan	2.83e-14	nan
58326.38	12.39	nan	2.99e-14	nan
58326.38	19.02	0.16	6.66e-17	9.87e-18
58329.36	18.79	0.12	8.25e-17	9.23e-18
58329.36	12.44	nan	2.86e-14	nan
58338.33	18.84	0.02	7.86e-17	1.73e-18
58338.33	12.45	nan	2.84e-14	nan
58348.33	18.77	0.02	8.42e-17	1.34e-18
58348.33	12.43	nan	2.89e-14	nan
58351.36	18.79	0.03	8.26e-17	2.53e-18
58351.36	12.46	nan	2.80e-14	nan
58357.21	18.96	0.13	7.08e-17	8.64e-18
58357.21	12.49	nan	2.73e-14	nan
58357.31	12.52	nan	2.65e-14	nan
58357.31	18.89	0.09	7.51e-17	6.50e-18
58360.29	18.83	0.04	7.93e-17	2.88e-18
58360.29	12.49	nan	2.74e-14	nan
58362.38	18.76	0.03	8.51e-17	2.52e-18
58363.29	12.46	nan	2.82e-14	nan
58363.29	18.88	0.04	7.62e-17	2.71e-18
58366.32	12.47	nan	2.78e-14	nan
58366.32	18.82	0.02	8.03e-17	1.32e-18
58369.36	18.80	0.04	8.17e-17	2.84e-18
58369.36	12.43	nan	2.88e-14	nan
58372.30	12.49	nan	2.72e-14	nan
58372.30	18.87	0.03	7.68e-17	1.81e-18
58375.19	18.89	0.03	7.56e-17	2.28e-18
58375.19	12.49	nan	2.73e-14	nan
58378.25	18.88	0.03	7.58e-17	2.21e-18
58378.25	12.48	nan	2.76e-14	nan
58384.19	12.46	nan	2.82e-14	nan
58384.19	18.85	0.11	7.81e-17	7.62e-18
58423.13	18.86	0.07	7.72e-17	4.94e-18
58423.13	12.23	nan	3.49e-14	nan
58426.11	11.10	nan	9.80e-14	nan
58426.11	18.59	0.18	9.90e-17	1.63e-17
58432.08	18.98	0.08	6.96e-17	4.93e-18
58432.08	12.47	nan	2.79e-14	nan
58435.07	12.46	nan	2.81e-14	nan
58435.07	18.95	0.14	7.12e-17	8.93e-18
58443.08	18.83	0.05	7.98e-17	3.84e-18
58443.10	12.48	nan	2.75e-14	nan
58443.10	18.73	0.07	8.75e-17	5.38e-18
58482.08	12.32	nan	3.19e-14	nan
58482.08	18.89	0.18	7.51e-17	1.21e-17
58482.08	19.17	0.20	5.79e-17	1.05e-17
58482.08	12.24	nan	3.43e-14	nan
58482.09	12.19	nan	3.61e-14	nan
58482.09	18.89	0.14	7.56e-17	9.73e-18
58482.09	12.22	nan	3.49e-14	nan
58482.09	18.91	0.15	7.39e-17	1.01e-17
58483.08	12.43	nan	2.89e-14	nan
58483.08	18.90	0.13	7.44e-17	8.84e-18
58483.08	18.87	0.07	7.69e-17	5.17e-18
58483.08	12.42	nan	2.91e-14	nan
58483.09	18.84	0.07	7.89e-17	5.08e-18
58483.09	12.41	nan	2.94e-14	nan
58483.09	18.83	0.06	7.93e-17	4.12e-18
58483.09	12.41	nan	2.95e-14	nan
58486.08	12.42	nan	2.91e-14	nan
58486.08	18.85	0.12	7.79e-17	8.63e-18
58486.08	12.42	nan	2.91e-14	nan
58486.08	18.97	0.11	7.01e-17	6.82e-18
58486.09	18.88	0.09	7.58e-17	6.20e-18
58486.09	12.41	nan	2.94e-14	nan
58486.09	12.40	nan	2.98e-14	nan
58486.09	18.89	0.09	7.56e-17	6.10e-18
58487.08	12.45	nan	2.84e-14	nan
58487.08	18.52	0.11	1.06e-16	1.11e-17
58487.08	19.03	0.11	6.60e-17	6.46e-18
58487.08	12.43	nan	2.89e-14	nan
58487.09	18.96	0.09	7.03e-17	5.86e-18
58487.09	12.42	nan	2.93e-14	nan
58487.09	12.40	nan	2.96e-14	nan
58487.09	18.87	0.08	7.68e-17	5.52e-18
58488.08	12.14	nan	3.76e-14	nan
58488.08	18.78	0.14	8.32e-17	1.10e-17
58488.08	18.93	0.10	7.27e-17	6.38e-18
58488.08	12.41	nan	2.95e-14	nan
58488.09	10.12	nan	2.42e-13	nan
58488.09	17.89	nan	1.88e-16	nan
58488.09	16.18	nan	9.17e-16	nan
58640.46	18.86	0.03	7.73e-17	1.82e-18
58640.46	12.40	nan	2.97e-14	nan
58643.48	12.42	nan	2.91e-14	nan
58643.48	18.92	0.05	7.33e-17	3.23e-18
58646.46	18.85	0.02	7.83e-17	1.44e-18
58646.46	12.40	nan	2.97e-14	nan
58652.44	18.93	0.10	7.25e-17	6.73e-18
58652.44	12.38	nan	3.02e-14	nan
58657.42	12.40	nan	2.96e-14	nan
58657.42	18.85	0.06	7.81e-17	4.58e-18
58660.46	12.19	nan	3.59e-14	nan
58660.46	18.95	0.05	7.15e-17	3.18e-18
58663.42	12.21	nan	3.53e-14	nan
58663.42	18.86	0.04	7.75e-17	3.02e-18
58675.46	18.91	0.02	7.37e-17	1.18e-18
58675.46	12.41	nan	2.93e-14	nan
58678.48	12.42	nan	2.92e-14	nan
58678.48	18.84	0.03	7.86e-17	1.98e-18
58681.40	18.87	0.11	7.64e-17	7.47e-18
58681.40	12.45	nan	2.85e-14	nan
58685.39	12.41	nan	2.93e-14	nan
58685.39	18.92	0.06	7.29e-17	3.73e-18
58690.37	18.87	0.03	7.66e-17	2.00e-18
58690.37	12.35	nan	3.12e-14	nan
58693.36	18.84	0.03	7.88e-17	2.21e-18
58693.36	12.36	nan	3.09e-14	nan
58696.36	18.89	0.02	7.50e-17	1.55e-18
58696.36	12.41	nan	2.93e-14	nan
58699.37	18.91	0.03	7.37e-17	1.86e-18
58699.37	12.37	nan	3.05e-14	nan
58702.38	18.91	0.04	7.37e-17	2.90e-18
58702.38	12.03	nan	4.16e-14	nan
58705.17	12.27	nan	3.35e-14	nan
58705.17	18.82	0.08	8.01e-17	6.24e-18
58715.32	18.96	0.04	7.08e-17	2.49e-18
58715.32	12.43	nan	2.89e-14	nan
58718.33	12.42	nan	2.92e-14	nan
58718.33	18.89	0.03	7.55e-17	2.33e-18
58721.31	18.26	nan	1.35e-16	nan
58721.31	10.52	nan	1.68e-13	nan
58724.37	18.83	0.04	7.95e-17	3.15e-18
58724.37	12.40	nan	2.98e-14	nan
58736.37	18.91	0.11	7.36e-17	7.73e-18
58736.37	12.40	nan	2.96e-14	nan
58740.35	12.35	nan	3.12e-14	nan
58740.35	19.83	nan	3.17e-17	nan
58744.36	12.33	nan	3.16e-14	nan
58744.36	18.89	0.07	7.52e-17	5.07e-18
58750.25	18.91	0.05	7.38e-17	3.51e-18
58750.25	12.33	nan	3.18e-14	nan
58754.21	12.39	nan	3.01e-14	nan
58754.21	18.94	0.03	7.20e-17	2.20e-18
58760.27	12.37	nan	3.04e-14	nan
58760.27	18.86	0.04	7.75e-17	3.19e-18
58766.12	12.38	nan	3.02e-14	nan
58766.12	18.87	0.14	7.69e-17	9.98e-18
58769.12	18.92	0.10	7.33e-17	6.59e-18
58769.12	12.37	nan	3.05e-14	nan
58773.19	11.82	nan	5.09e-14	nan
58773.19	18.53	0.10	1.05e-16	9.88e-18
58773.28	18.77	0.08	8.45e-17	6.09e-18
58773.28	18.85	0.07	7.82e-17	5.15e-18
58776.19	18.89	0.04	7.52e-17	2.87e-18
58776.19	12.38	nan	3.02e-14	nan
58781.10	12.39	nan	3.00e-14	nan
58781.10	18.79	0.06	8.23e-17	4.57e-18
58785.09	18.91	0.05	7.36e-17	3.44e-18
58785.09	12.40	nan	2.98e-14	nan
58789.21	18.81	0.07	8.07e-17	4.86e-18
58789.21	12.36	nan	3.08e-14	nan
58794.11	18.85	0.09	7.81e-17	6.75e-18
58794.11	12.37	nan	3.06e-14	nan
58801.07	18.86	0.05	7.76e-17	3.37e-18
58801.07	12.39	nan	3.00e-14	nan
58813.08	12.39	nan	3.01e-14	nan
58846.08	12.49	nan	2.75e-14	nan
58846.08	18.85	0.14	7.84e-17	9.75e-18
58846.08	19.22	0.13	5.58e-17	6.50e-18
58846.08	12.48	nan	2.77e-14	nan
58846.09	12.47	nan	2.77e-14	nan
58846.09	18.82	0.07	8.04e-17	5.06e-18
58846.09	12.46	nan	2.81e-14	nan
58846.09	18.93	0.07	7.27e-17	4.83e-18
58852.08	12.30	nan	3.26e-14	nan
58852.08	19.29	nan	5.19e-17	nan
58852.08	18.99	0.15	6.88e-17	9.63e-18
58852.08	12.29	nan	3.28e-14	nan
58852.09	19.28	0.16	5.24e-17	7.90e-18
58852.09	12.27	nan	3.35e-14	nan
58852.09	12.38	nan	3.04e-14	nan
58852.09	18.88	0.09	7.63e-17	6.00e-18
58979.46	18.93	0.11	7.24e-17	7.20e-18
58979.46	12.39	nan	3.01e-14	nan
58987.49	18.86	0.04	7.74e-17	2.88e-18
58987.49	12.51	nan	2.68e-14	nan
58996.46	12.49	nan	2.74e-14	nan
58996.46	18.88	0.03	7.63e-17	1.86e-18
58999.46	18.87	0.03	7.69e-17	2.20e-18
58999.46	12.39	nan	3.00e-14	nan
59002.46	18.84	0.05	7.89e-17	3.54e-18
59002.46	12.20	nan	3.59e-14	nan
