mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
58428.27	12.41	nan	2.94e-14	nan
58428.27	12.40	nan	2.97e-14	nan
58428.27	18.12	0.01	1.53e-16	1.37e-18
58429.33	18.11	0.01	1.55e-16	1.57e-18
58429.33	12.40	nan	2.98e-14	nan
58429.33	12.39	nan	2.99e-14	nan
58429.33	12.42	nan	2.93e-14	nan
58431.18	18.08	0.03	1.58e-16	3.78e-18
58432.32	18.15	0.02	1.49e-16	2.75e-18
58432.32	12.43	nan	2.89e-14	nan
58432.32	12.40	nan	2.96e-14	nan
58432.32	12.41	nan	2.94e-14	nan
58434.20	18.14	0.02	1.50e-16	2.30e-18
58435.28	18.09	0.03	1.57e-16	4.10e-18
58435.28	12.40	nan	2.96e-14	nan
58435.28	12.40	nan	2.97e-14	nan
58435.28	12.42	nan	2.91e-14	nan
58436.30	11.86	nan	4.90e-14	nan
58436.30	18.22	0.06	1.39e-16	8.33e-18
58436.30	11.69	nan	5.71e-14	nan
58436.30	11.80	nan	5.16e-14	nan
58437.28	18.09	0.02	1.57e-16	2.40e-18
58438.30	9.74	nan	3.43e-13	nan
58438.30	17.27	nan	3.35e-16	nan
58438.30	9.60	nan	3.90e-13	nan
58438.30	9.52	nan	4.23e-13	nan
58439.32	18.12	0.02	1.53e-16	3.46e-18
58439.32	12.30	nan	3.24e-14	nan
58439.32	12.31	nan	3.23e-14	nan
58439.32	12.30	nan	3.26e-14	nan
58441.28	18.12	0.05	1.53e-16	6.67e-18
58443.13	12.43	nan	2.90e-14	nan
58443.13	12.45	nan	2.85e-14	nan
58443.13	12.43	nan	2.88e-14	nan
58443.13	18.11	0.03	1.54e-16	4.90e-18
58447.33	18.12	0.05	1.53e-16	6.71e-18
58456.19	18.15	0.01	1.49e-16	1.98e-18
58456.19	18.12	0.01	1.53e-16	1.13e-18
58456.20	12.44	nan	2.87e-14	nan
58456.20	18.08	0.01	1.58e-16	8.79e-19
58456.20	12.44	nan	2.86e-14	nan
58456.20	12.46	nan	2.82e-14	nan
58457.20	18.09	0.02	1.57e-16	2.24e-18
58457.20	12.43	nan	2.89e-14	nan
58457.20	12.45	nan	2.83e-14	nan
58457.20	12.43	nan	2.90e-14	nan
58457.20	18.13	0.02	1.52e-16	2.41e-18
58464.27	18.09	0.02	1.57e-16	2.83e-18
58468.26	18.16	0.02	1.48e-16	2.58e-18
58471.16	18.10	0.06	1.56e-16	9.33e-18
58471.18	12.21	nan	3.52e-14	nan
58471.18	12.22	nan	3.52e-14	nan
58471.18	12.17	nan	3.67e-14	nan
58471.18	18.25	0.09	1.36e-16	1.15e-17
58471.18	18.09	0.08	1.58e-16	1.17e-17
58474.13	18.15	0.02	1.49e-16	3.33e-18
58482.19	18.12	0.03	1.52e-16	4.12e-18
58486.11	18.09	0.01	1.57e-16	1.98e-18
58490.13	18.10	0.02	1.56e-16	2.90e-18
58493.12	18.09	0.01	1.57e-16	1.56e-18
58627.47	18.10	0.03	1.56e-16	3.80e-18
58627.47	18.07	0.03	1.60e-16	4.24e-18
58627.47	18.07	0.03	1.61e-16	4.06e-18
58627.48	18.14	0.03	1.50e-16	4.40e-18
58652.45	18.00	0.04	1.70e-16	6.71e-18
58655.45	18.08	0.04	1.59e-16	6.16e-18
58658.41	18.08	0.02	1.58e-16	3.32e-18
58661.44	18.09	0.01	1.57e-16	1.81e-18
58665.45	18.05	0.00	1.63e-16	7.15e-19
58668.37	18.14	0.01	1.50e-16	1.83e-18
58671.42	18.28	0.19	1.32e-16	2.31e-17
58674.48	18.13	0.01	1.52e-16	8.87e-19
58677.49	18.16	0.01	1.47e-16	1.07e-18
58680.42	18.07	0.02	1.61e-16	3.33e-18
58683.44	18.16	0.02	1.47e-16	2.64e-18
58686.41	19.10	0.03	6.18e-17	1.92e-18
58690.44	18.12	0.00	1.53e-16	6.71e-19
58693.47	18.15	0.01	1.49e-16	1.56e-18
58695.49	12.35	nan	3.10e-14	nan
58695.49	12.33	nan	3.17e-14	nan
58695.49	12.34	nan	3.15e-14	nan
58695.49	18.15	0.01	1.49e-16	1.80e-18
58695.49	12.34	nan	3.14e-14	nan
58695.49	12.35	nan	3.11e-14	nan
58695.49	18.16	0.01	1.47e-16	1.73e-18
58695.49	12.33	nan	3.16e-14	nan
58696.48	18.18	0.01	1.45e-16	1.56e-18
58699.39	18.21	0.01	1.41e-16	9.53e-19
58703.43	18.13	0.01	1.51e-16	1.41e-18
58706.40	18.19	0.01	1.44e-16	1.30e-18
58710.38	12.34	nan	3.13e-14	nan
58710.38	12.36	nan	3.07e-14	nan
58710.38	12.36	nan	3.07e-14	nan
58710.38	18.18	0.03	1.44e-16	3.92e-18
58710.38	12.38	nan	3.03e-14	nan
58710.38	12.36	nan	3.08e-14	nan
58710.38	12.36	nan	3.08e-14	nan
58710.38	18.16	0.03	1.47e-16	3.77e-18
58712.40	18.20	0.03	1.42e-16	4.12e-18
58713.41	12.32	nan	3.18e-14	nan
58713.41	12.33	nan	3.17e-14	nan
58713.41	18.19	0.04	1.44e-16	4.94e-18
58713.41	12.35	nan	3.10e-14	nan
58713.41	18.11	0.04	1.55e-16	5.08e-18
58713.41	12.34	nan	3.13e-14	nan
58713.41	12.36	nan	3.09e-14	nan
58713.41	12.33	nan	3.17e-14	nan
58715.38	18.18	0.03	1.44e-16	3.57e-18
58716.50	12.36	nan	3.09e-14	nan
58716.50	12.34	nan	3.13e-14	nan
58716.50	18.14	0.03	1.50e-16	3.81e-18
58716.50	12.34	nan	3.14e-14	nan
58716.50	12.35	nan	3.10e-14	nan
58716.50	12.35	nan	3.11e-14	nan
58716.50	12.37	nan	3.05e-14	nan
58716.50	18.14	0.02	1.50e-16	3.36e-18
58717.50	12.32	nan	3.18e-14	nan
58717.50	12.35	nan	3.11e-14	nan
58717.50	18.21	0.02	1.41e-16	3.14e-18
58717.50	12.33	nan	3.17e-14	nan
58717.51	12.33	nan	3.18e-14	nan
58717.51	12.33	nan	3.17e-14	nan
58717.51	12.34	nan	3.13e-14	nan
58717.51	18.16	0.02	1.48e-16	3.30e-18
58718.48	18.18	0.01	1.45e-16	1.59e-18
58719.43	18.10	0.01	1.56e-16	8.62e-19
58719.43	12.32	nan	3.19e-14	nan
58719.43	12.32	nan	3.19e-14	nan
58719.43	12.34	nan	3.13e-14	nan
58719.43	12.32	nan	3.19e-14	nan
58719.43	12.33	nan	3.17e-14	nan
58719.43	12.34	nan	3.13e-14	nan
58719.43	18.19	0.01	1.44e-16	1.01e-18
58721.45	18.15	0.02	1.48e-16	2.91e-18
58724.40	18.16	0.00	1.48e-16	6.38e-19
58726.38	12.33	nan	3.16e-14	nan
58726.38	12.33	nan	3.16e-14	nan
58726.38	12.35	nan	3.12e-14	nan
58726.38	18.20	0.01	1.42e-16	1.74e-18
58726.38	12.34	nan	3.15e-14	nan
58726.38	18.20	0.01	1.43e-16	1.89e-18
58726.38	12.36	nan	3.09e-14	nan
58726.38	12.35	nan	3.12e-14	nan
58730.40	18.15	0.01	1.48e-16	1.38e-18
58733.39	18.17	0.01	1.46e-16	1.29e-18
58735.33	18.18	0.01	1.44e-16	1.73e-18
58735.33	12.35	nan	3.12e-14	nan
58735.33	12.33	nan	3.18e-14	nan
58735.33	12.33	nan	3.17e-14	nan
58735.33	18.19	0.02	1.43e-16	2.10e-18
58735.33	12.34	nan	3.14e-14	nan
58735.33	12.35	nan	3.10e-14	nan
58735.33	12.34	nan	3.14e-14	nan
58736.43	18.18	0.01	1.44e-16	1.06e-18
58738.38	18.18	0.03	1.45e-16	3.50e-18
58743.37	18.23	0.05	1.39e-16	6.73e-18
58745.36	18.10	0.02	1.55e-16	2.80e-18
58745.36	12.33	nan	3.16e-14	nan
58745.36	12.35	nan	3.12e-14	nan
58745.36	12.34	nan	3.15e-14	nan
58745.36	12.35	nan	3.10e-14	nan
58745.36	18.19	0.02	1.43e-16	2.83e-18
58745.36	12.34	nan	3.14e-14	nan
58745.36	12.33	nan	3.16e-14	nan
58748.31	18.19	0.02	1.43e-16	2.17e-18
58748.32	11.14	nan	9.47e-14	nan
58748.32	18.16	0.10	1.47e-16	1.39e-17
58748.32	11.22	nan	8.78e-14	nan
58748.32	11.16	nan	9.26e-14	nan
58748.32	11.73	nan	5.50e-14	nan
58748.32	11.60	nan	6.20e-14	nan
58748.32	17.99	0.05	1.72e-16	8.29e-18
58748.32	11.68	nan	5.77e-14	nan
58749.30	18.15	0.00	1.48e-16	6.56e-19
58750.33	12.26	nan	3.37e-14	nan
58750.33	18.19	0.01	1.44e-16	8.30e-19
58750.33	12.28	nan	3.30e-14	nan
58750.33	12.26	nan	3.38e-14	nan
58750.33	18.19	0.01	1.44e-16	1.11e-18
58750.33	12.27	nan	3.35e-14	nan
58750.33	12.27	nan	3.36e-14	nan
58750.33	12.28	nan	3.31e-14	nan
58751.29	12.30	nan	3.27e-14	nan
58751.29	18.18	0.01	1.45e-16	1.01e-18
58751.29	12.28	nan	3.30e-14	nan
58751.29	12.29	nan	3.30e-14	nan
58751.29	12.29	nan	3.30e-14	nan
58751.29	12.29	nan	3.30e-14	nan
58751.29	12.30	nan	3.25e-14	nan
58751.29	18.21	0.01	1.40e-16	1.05e-18
58757.32	18.16	0.00	1.47e-16	5.42e-19
58757.33	18.16	0.01	1.47e-16	8.20e-19
58758.31	18.16	0.00	1.48e-16	6.10e-19
58758.31	12.35	nan	3.11e-14	nan
58758.31	18.22	0.01	1.40e-16	1.54e-18
58758.31	12.33	nan	3.16e-14	nan
58758.31	12.33	nan	3.16e-14	nan
58759.29	18.12	0.00	1.53e-16	6.93e-19
58759.31	12.33	nan	3.16e-14	nan
58759.31	12.35	nan	3.12e-14	nan
58759.31	12.33	nan	3.17e-14	nan
58759.31	18.17	0.01	1.46e-16	1.27e-18
58759.31	18.22	0.01	1.40e-16	1.83e-18
58759.31	12.34	nan	3.14e-14	nan
58759.31	12.34	nan	3.15e-14	nan
58759.31	12.36	nan	3.08e-14	nan
58760.30	18.18	0.01	1.45e-16	1.13e-18
58760.30	18.17	0.00	1.47e-16	6.07e-19
58761.36	18.17	0.02	1.47e-16	2.14e-18
58761.37	12.34	nan	3.14e-14	nan
58761.37	12.32	nan	3.19e-14	nan
58761.37	18.15	0.01	1.49e-16	1.66e-18
58761.37	12.32	nan	3.21e-14	nan
58761.37	12.34	nan	3.15e-14	nan
58761.37	12.32	nan	3.20e-14	nan
58761.37	12.31	nan	3.22e-14	nan
58761.37	18.13	0.02	1.51e-16	2.42e-18
58763.30	18.14	0.00	1.50e-16	1.86e-19
58763.30	12.35	nan	3.12e-14	nan
58763.30	12.32	nan	3.19e-14	nan
58763.30	12.33	nan	3.17e-14	nan
58763.30	12.35	nan	3.10e-14	nan
58763.30	12.33	nan	3.17e-14	nan
58763.30	18.17	0.01	1.46e-16	7.68e-19
58763.30	12.33	nan	3.16e-14	nan
58763.36	18.16	0.00	1.48e-16	4.68e-19
58763.36	18.18	0.00	1.44e-16	4.68e-19
58764.13	18.17	0.03	1.46e-16	3.53e-18
58765.13	18.15	0.03	1.49e-16	3.64e-18
58765.20	18.25	0.03	1.36e-16	3.14e-18
58765.20	12.34	nan	3.13e-14	nan
58765.20	12.32	nan	3.18e-14	nan
58765.20	12.33	nan	3.17e-14	nan
58765.20	12.30	nan	3.24e-14	nan
58765.20	12.31	nan	3.24e-14	nan
58765.20	12.33	nan	3.16e-14	nan
58765.20	18.18	0.02	1.44e-16	2.87e-18
58766.13	18.13	0.05	1.51e-16	7.33e-18
58767.13	18.07	0.08	1.60e-16	1.24e-17
58768.13	18.08	0.06	1.58e-16	8.60e-18
58769.13	18.19	0.09	1.43e-16	1.18e-17
58770.13	18.14	0.10	1.50e-16	1.32e-17
58771.13	18.05	0.08	1.64e-16	1.24e-17
58771.31	18.19	0.06	1.43e-16	8.23e-18
58771.31	12.32	nan	3.20e-14	nan
58771.31	12.31	nan	3.24e-14	nan
58771.31	12.34	nan	3.13e-14	nan
58771.31	12.34	nan	3.14e-14	nan
58771.31	12.33	nan	3.16e-14	nan
58771.31	12.31	nan	3.24e-14	nan
58771.31	18.19	0.06	1.44e-16	8.00e-18
58772.13	18.03	0.05	1.66e-16	8.05e-18
58772.39	18.05	0.07	1.63e-16	1.01e-17
58772.39	12.21	nan	3.53e-14	nan
58772.39	12.21	nan	3.54e-14	nan
58772.39	12.24	nan	3.44e-14	nan
58772.39	12.17	nan	3.66e-14	nan
58772.39	12.21	nan	3.53e-14	nan
58772.39	18.24	0.08	1.37e-16	1.04e-17
58772.39	12.18	nan	3.65e-14	nan
58773.13	18.17	0.03	1.46e-16	3.45e-18
58773.27	10.27	nan	2.12e-13	nan
58773.27	10.33	nan	2.00e-13	nan
58773.27	10.59	nan	1.57e-13	nan
58773.27	17.94	nan	1.81e-16	nan
58773.27	11.16	nan	9.31e-14	nan
58773.27	10.48	nan	1.74e-13	nan
58773.27	18.61	nan	9.74e-17	nan
58773.27	10.74	nan	1.37e-13	nan
58774.13	18.09	0.03	1.58e-16	4.14e-18
58774.22	12.31	nan	3.22e-14	nan
58774.22	12.32	nan	3.19e-14	nan
58774.22	18.18	0.02	1.45e-16	3.33e-18
58774.22	12.34	nan	3.13e-14	nan
58774.22	18.15	0.02	1.48e-16	2.59e-18
58774.22	12.31	nan	3.21e-14	nan
58774.22	12.31	nan	3.23e-14	nan
58774.22	12.33	nan	3.17e-14	nan
58775.13	18.20	0.02	1.42e-16	2.17e-18
58776.13	18.17	0.01	1.47e-16	1.67e-18
58777.13	18.19	0.02	1.43e-16	2.91e-18
58778.13	18.16	0.01	1.48e-16	1.77e-18
58779.13	18.19	0.02	1.43e-16	3.04e-18
58781.13	18.20	0.04	1.42e-16	5.19e-18
58782.13	18.13	0.01	1.52e-16	2.03e-18
58783.13	18.22	0.01	1.40e-16	1.65e-18
58785.13	18.14	0.01	1.50e-16	1.78e-18
58786.14	18.17	0.01	1.46e-16	1.86e-18
58787.13	18.24	0.03	1.36e-16	4.30e-18
58788.13	18.18	0.02	1.45e-16	2.50e-18
58789.13	18.20	0.02	1.41e-16	2.98e-18
58790.16	18.17	0.02	1.46e-16	3.30e-18
58792.18	18.17	0.02	1.46e-16	2.19e-18
58793.11	18.14	0.03	1.50e-16	4.34e-18
58796.11	18.18	0.05	1.45e-16	6.31e-18
58800.29	18.12	0.04	1.53e-16	5.12e-18
58800.32	18.13	0.04	1.52e-16	5.87e-18
58801.29	18.08	0.05	1.58e-16	7.08e-18
58803.25	18.22	0.06	1.40e-16	7.98e-18
58803.31	18.16	0.02	1.47e-16	3.06e-18
58806.23	18.16	0.01	1.47e-16	1.96e-18
58811.13	18.22	0.02	1.40e-16	2.02e-18
58811.17	18.22	0.02	1.40e-16	2.79e-18
58812.24	18.23	0.00	1.38e-16	4.06e-19
58814.15	18.13	0.02	1.51e-16	3.35e-18
58819.14	18.48	0.18	1.10e-16	1.79e-17
58828.21	18.16	0.07	1.48e-16	9.63e-18
58831.10	18.22	0.02	1.40e-16	3.03e-18
58835.10	17.98	0.16	1.75e-16	2.53e-17
58846.11	18.24	0.00	1.36e-16	8.94e-20
58850.11	18.16	0.07	1.48e-16	1.02e-17
58853.14	18.23	0.08	1.38e-16	1.07e-17
58854.15	18.11	0.07	1.55e-16	9.67e-18
58856.13	18.22	0.02	1.39e-16	3.04e-18
58856.17	18.23	0.03	1.38e-16	3.84e-18
58859.17	18.19	0.04	1.43e-16	4.78e-18
58867.10	17.39	nan	3.00e-16	nan
58867.10	18.21	0.04	1.41e-16	5.48e-18
58871.10	18.21	0.01	1.41e-16	1.50e-18
58874.11	18.19	0.01	1.43e-16	1.10e-18
58877.12	18.17	0.02	1.46e-16	2.40e-18
58880.15	18.18	0.03	1.44e-16	4.02e-18
58884.13	18.18	0.06	1.44e-16	8.04e-18
58887.12	18.23	0.03	1.39e-16	4.47e-18
58891.10	18.17	0.05	1.46e-16	6.96e-18
58895.12	18.15	0.02	1.49e-16	2.79e-18
58904.11	18.28	0.05	1.33e-16	6.03e-18
58904.12	18.22	0.03	1.39e-16	4.48e-18
58904.12	18.25	0.03	1.35e-16	4.03e-18
58904.13	18.25	0.04	1.36e-16	4.92e-18
58906.11	18.15	0.08	1.48e-16	1.16e-17
58906.12	18.20	0.06	1.43e-16	8.02e-18
58906.12	18.19	0.06	1.43e-16	8.16e-18
58906.13	18.26	0.08	1.35e-16	9.85e-18
58987.47	18.32	0.04	1.27e-16	4.38e-18
58987.47	18.24	0.03	1.38e-16	4.24e-18
58987.47	18.25	0.03	1.36e-16	4.12e-18
58987.47	18.30	0.04	1.29e-16	4.56e-18
58991.46	18.35	0.02	1.23e-16	2.65e-18
58991.47	18.32	0.02	1.28e-16	2.07e-18
58991.47	18.28	0.02	1.33e-16	2.87e-18
58991.47	18.27	0.02	1.33e-16	2.53e-18
58993.46	18.28	0.04	1.32e-16	4.55e-18
58993.47	18.16	0.04	1.47e-16	5.20e-18
58993.47	18.28	0.05	1.32e-16	5.78e-18
58993.48	18.28	0.05	1.32e-16	5.69e-18
59020.47	18.31	0.01	1.29e-16	8.78e-19
59024.47	18.11	0.02	1.54e-16	2.26e-18
59033.36	18.30	0.05	1.30e-16	5.60e-18
59035.36	18.19	0.07	1.44e-16	8.73e-18
59036.38	18.28	0.04	1.31e-16	4.37e-18
59037.45	18.21	0.03	1.41e-16	4.37e-18
59038.38	18.32	0.04	1.27e-16	4.89e-18
59039.45	18.27	0.03	1.33e-16	3.22e-18
59040.39	18.27	0.02	1.34e-16	2.89e-18
59042.47	18.32	0.02	1.27e-16	2.16e-18
59043.46	18.29	0.00	1.31e-16	5.99e-19
59045.36	18.30	0.01	1.29e-16	9.70e-19
59046.45	18.34	0.01	1.25e-16	1.30e-18
59047.42	18.36	0.01	1.22e-16	1.62e-18
59048.43	18.34	0.01	1.25e-16	1.52e-18
59048.43	18.35	0.01	1.24e-16	1.56e-18
59049.43	18.39	0.01	1.19e-16	1.38e-18
59050.48	18.39	0.02	1.20e-16	1.69e-18
59050.48	18.38	0.01	1.21e-16	1.43e-18
59051.43	18.38	0.01	1.20e-16	1.53e-18
59051.43	18.41	0.02	1.17e-16	1.63e-18
59052.42	18.37	0.01	1.21e-16	1.60e-18
59053.46	18.39	0.02	1.19e-16	1.83e-18
59054.39	18.37	0.01	1.22e-16	1.45e-18
59054.43	18.41	0.01	1.18e-16	1.55e-18
59054.44	18.39	0.02	1.19e-16	1.65e-18
59055.44	18.36	0.01	1.23e-16	1.57e-18
59055.50	18.35	0.01	1.24e-16	1.67e-18
59056.46	18.43	0.02	1.15e-16	1.64e-18
59056.48	18.39	0.02	1.19e-16	1.66e-18
59057.44	18.40	0.02	1.18e-16	1.65e-18
59057.45	18.39	0.01	1.19e-16	1.52e-18
59059.46	18.39	0.01	1.19e-16	1.63e-18
59060.43	18.41	0.02	1.17e-16	1.76e-18
59060.44	18.42	0.02	1.16e-16	1.71e-18
59060.44	18.36	0.01	1.23e-16	1.59e-18
59061.35	18.35	0.02	1.24e-16	2.13e-18
59061.44	18.46	0.01	1.12e-16	1.45e-18
59063.35	18.23	0.03	1.38e-16	3.48e-18
59063.41	18.27	0.03	1.33e-16	3.26e-18
59063.41	18.39	0.03	1.19e-16	3.09e-18
59064.37	18.30	0.04	1.30e-16	5.17e-18
59064.42	18.31	0.03	1.28e-16	3.61e-18
59065.39	18.25	0.04	1.35e-16	5.46e-18
59065.46	18.34	0.05	1.25e-16	5.21e-18
59067.44	18.35	0.02	1.24e-16	2.78e-18
59068.38	18.32	0.02	1.28e-16	2.82e-18
