mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59867.32	19.78	0.13	3.33e-17	4.04e-18
59870.30	20.01	0.10	2.69e-17	2.54e-18
59877.34	19.83	0.06	3.17e-17	1.78e-18
59879.27	19.96	0.08	2.81e-17	2.08e-18
59881.27	19.93	0.07	2.88e-17	1.83e-18
59883.29	20.05	0.13	2.59e-17	3.11e-18
59894.26	19.83	0.21	3.17e-17	6.06e-18
59896.29	19.88	0.10	3.02e-17	2.89e-18
59899.17	19.62	0.15	3.84e-17	5.39e-18
59901.17	20.24	nan	2.17e-17	nan
59903.19	19.98	0.13	2.76e-17	3.31e-18
59905.17	20.01	nan	2.67e-17	nan
59907.17	19.79	0.13	3.29e-17	3.80e-18
59911.19	19.40	nan	4.69e-17	nan
59914.13	19.67	0.13	3.68e-17	4.34e-18
59923.20	20.28	0.18	2.09e-17	3.42e-18
59928.17	20.02	0.11	2.67e-17	2.71e-18
59930.11	20.24	0.18	2.18e-17	3.53e-18
59935.14	20.20	0.13	2.26e-17	2.61e-18
59937.18	20.00	0.13	2.70e-17	3.18e-18
59953.15	18.39	nan	1.19e-16	nan
59957.16	19.83	nan	3.17e-17	nan
59966.13	20.19	nan	2.27e-17	nan
60159.39	19.75	0.20	3.42e-17	6.42e-18
60173.44	20.14	0.08	2.39e-17	1.78e-18
60186.38	19.95	0.21	2.84e-17	5.58e-18
60191.36	20.86	nan	1.23e-17	nan
60194.36	19.96	0.08	2.80e-17	2.15e-18
60209.30	20.06	nan	2.56e-17	nan
60213.35	19.93	0.14	2.89e-17	3.73e-18
60222.25	19.73	0.12	3.49e-17	3.89e-18
60247.13	19.66	nan	3.69e-17	nan
