 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 26 1491 1 2 ZTF_r 581433070115 0 2.129 435.167 6.14766 26.1808 7.486e-06 0.0217799 0.0949267 1.07152e-05 424 30. 0.057242 0.057708 20.3515 26.1808 2 2458335.9330787 1491120201 23.63080996483 25.816629 1.018202 1.022484 -24.65158912889 48.088985 -0.516077 1.040461 0.127268713317288 18.2439998626709 0.0219999998807907 0.984000027179718 0.00800000037997961 2458335.932616 2458774.732986 0
 27 446 11 1 ZTF_r 581438634015 0 1.8982 269.778 7.15756 26.3504 6.9726e-06 0.0215384 0.116629 1.02361e-05 432 30. 0.053024 0.04798 20.5219 26.3504 1 2458335.9386343 446120240 50.50668587686 29.175133 1.925710 0.958897 22.44686407895 55.384079 0.408024 1.047653 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 28 446 11 1 ZTF_r 581440914015 0 1.8621 270.897 7.20608 26.3336 8.907e-06 0.0242736 0.118288 1.30551e-05 431 30. 0.05018 0.048244 20.5247 26.3336 1 2458335.9409144 446120240 -43.29968294154 29.614799 -1.626413 1.035264 -37.10088142898 57.045700 -0.654751 1.047714 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 29 446 11 1 ZTF_g 582316684015 0 2.4887 96.0376 5.04304 26.2271 1.39146e-05 0.0304652 -0.0352352 2.05973e-05 428 30. 0.06824 0.0614 20.5804 26.2271 1 2458336.8166898 446120140 36.08151030397 25.458609 1.576540 1.033168 1.14585162339 41.193512 0.028004 1.095794 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 30 446 11 1 ZTF_r 582396894015 0 2.14 272.592 6.55389 26.3532 7.9194e-06 0.0228601 0.112654 1.16519e-05 431 30. 0.053119 0.052905 20.4923 26.3532 1 2458336.8968981 446120240 39.79952886302 29.328049 1.509557 1.040930 23.67170868009 52.304924 0.455619 1.060892 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 31 446 11 1 ZTF_r 582457744015 0 1.7996 273.862 6.676 26.3561 7.8406e-06 0.022692 0.114528 1.14752e-05 429 30. 0.050126 0.047257 20.6559 26.3561 1 2458336.9577431 446120240 61.11434938595 27.795681 2.445799 1.030369 75.12128184468 53.853031 1.404326 1.045127 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 32 1491 1 2 ZTF_r 582458190115 0 1.9883 444.283 5.7308 26.2044 8.7652e-06 0.0235172 0.091821 1.25533e-05 424 30. 0.054848 0.059128 20.4884 26.2044 2 2458336.9581944 1491120201 65.10648547328 24.505285 2.955420 0.974719 91.58539906792 47.458256 1.942807 1.037617 0.127268713317288 18.2439998626709 0.0219999998807907 0.984000027179718 0.00800000037997961 2458335.932616 2458774.732986 0
 33 446 11 1 ZTF_i 583460694015 0 2.2566 254.726 5.51681 25.7907 2.2775e-06 0.0184127 0.186237 9.27365e-06 432 30. 0.060487 0.057128 20.0316 25.7907 2 2458337.9606944 446120340 -13.95210249906 24.429659 -0.635297 1.036474 -48.46093580913 44.835926 -1.088130 1.036748 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 34 446 11 1 ZTF_g 586371364015 0 1.998 28.5903 4.15811 24.8674 3.53821e-05 0.0437059 0.0223763 6.61307e-05 339 30. 0.079504 0.066772 19.5287 24.8674 1 2458340.8713657 446120140 -76.79398005976 21.381268 -3.995292 0.918618 -90.94380126603 37.018066 -2.473287 1.088166 0.115074892537744 18.6739999771118 0.0209999997168779 0.902999997138977 0.0219999998807907 2458282.920336 2458375.811366 0
 35 446 11 1 ZTF_r 586397774015 0 2.1572 169.628 6.00573 25.8377 1.36136e-05 0.0299672 0.112967 2.00604e-05 432 30. 0.064179 0.063601 20.0551 25.8377 1 2458340.8977778 446120240 -110.48091116649 27.837729 -4.414772 0.944425 -142.61410082565 50.563293 -2.839503 1.047477 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
 36 446 11 1 ZTF_i 588379204015 0 2.0622 238.397 6.62545 25.7176 3.1548e-06 0.0217333 0.188156 1.30411e-05 435 30. 0.059176 0.058258 19.8569 25.7176 2 2458342.8792014 446120340 -95.20456652541 28.731251 -3.686023 0.991245 -158.30065696751 54.856110 -2.905179 1.039537 0.13213610520246 18.2250000572205 0.0260000005364418 1.11300003528595 -0.00499999988824129 2458312.882477 2458430.711192 0
 37 446 11 1 ZTF_r 589373244015 0 1.9807 257.053 5.83131 26.3029 9.4431e-06 0.0247888 0.106595 1.3871e-05 426 30. 0.052875 0.050986 20.6584 26.3029 1 2458343.8732407 446120240 -178.97014523629 23.796997 -8.365911 1.031471 -179.76955768596 46.388515 -3.901404 1.038849 0.174504710538872 18.2420000076294 0.0149999996647239 0.416000008583069 -0.0130000002682209 2458282.978553 2458435.755671 0
