mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59275.11	19.03	0.11	6.60e-17	6.57e-18
59275.12	18.98	0.11	6.93e-17	7.21e-18
59275.12	18.91	0.10	7.38e-17	6.80e-18
59275.12	18.80	0.10	8.16e-17	7.21e-18
59275.12	12.36	nan	3.08e-14	nan
59275.13	12.37	nan	3.06e-14	nan
59275.13	12.36	nan	3.09e-14	nan
59275.13	12.34	nan	3.13e-14	nan
59275.13	12.33	nan	3.16e-14	nan
59276.11	18.88	0.09	7.58e-17	6.51e-18
59276.12	19.05	0.10	6.48e-17	5.91e-18
59276.12	18.99	0.08	6.87e-17	5.05e-18
59276.12	19.00	0.09	6.79e-17	5.49e-18
59276.12	19.04	0.09	6.54e-17	5.69e-18
59276.12	12.35	nan	3.10e-14	nan
59276.13	12.34	nan	3.13e-14	nan
59276.13	12.33	nan	3.17e-14	nan
59278.11	19.55	nan	4.11e-17	nan
59278.11	18.62	0.18	9.66e-17	1.57e-17
59278.12	18.72	0.14	8.83e-17	1.17e-17
59278.12	18.82	0.14	8.03e-17	1.07e-17
59278.12	18.70	0.12	8.98e-17	9.96e-18
59279.11	19.54	nan	4.15e-17	nan
59279.12	18.77	0.14	8.44e-17	1.12e-17
59279.12	18.78	0.14	8.36e-17	1.11e-17
59279.12	19.07	0.16	6.39e-17	9.14e-18
59279.12	18.82	0.11	8.04e-17	8.38e-18
59280.11	19.13	0.13	6.03e-17	7.27e-18
59280.12	18.98	0.10	6.93e-17	6.25e-18
59280.12	19.05	0.10	6.48e-17	5.85e-18
59280.12	18.97	0.08	7.00e-17	5.20e-18
59402.44	12.36	nan	3.08e-14	nan
59408.46	9.71	nan	3.53e-13	nan
59408.46	18.65	nan	9.36e-17	nan
59410.43	12.17	nan	3.67e-14	nan
59410.43	19.00	0.04	6.83e-17	2.71e-18
59414.46	18.99	0.02	6.85e-17	1.56e-18
59414.46	12.41	nan	2.94e-14	nan
59417.46	11.43	nan	7.26e-14	nan
59417.46	19.46	nan	4.43e-17	nan
59419.44	10.57	nan	1.60e-13	nan
59419.46	17.97	nan	1.76e-16	nan
59424.40	12.37	nan	3.05e-14	nan
59427.45	18.97	0.04	7.01e-17	2.79e-18
59427.45	12.40	nan	2.98e-14	nan
59429.46	18.99	0.03	6.85e-17	1.60e-18
59429.46	12.42	nan	2.92e-14	nan
59434.48	12.42	nan	2.92e-14	nan
59434.48	19.06	0.01	6.44e-17	6.66e-19
59442.44	19.05	0.03	6.48e-17	1.78e-18
59442.44	12.35	nan	3.12e-14	nan
59444.47	19.05	0.02	6.49e-17	1.08e-18
59444.47	12.31	nan	3.23e-14	nan
59449.37	12.31	nan	3.24e-14	nan
59449.37	12.30	nan	3.24e-14	nan
59449.38	18.89	0.15	7.53e-17	1.05e-17
59449.38	19.14	0.17	5.98e-17	9.29e-18
59450.38	19.59	nan	3.95e-17	nan
59450.38	12.25	nan	3.42e-14	nan
59454.43	19.09	0.05	6.24e-17	3.15e-18
59458.36	19.01	0.03	6.72e-17	1.95e-18
59458.37	19.00	0.03	6.83e-17	2.01e-18
59459.38	19.02	0.01	6.70e-17	3.82e-19
59459.38	12.46	nan	2.80e-14	nan
59459.39	12.48	nan	2.76e-14	nan
59460.34	19.03	0.03	6.64e-17	1.95e-18
59460.34	19.06	0.03	6.45e-17	1.83e-18
59460.37	12.46	nan	2.81e-14	nan
59461.39	19.12	0.02	6.08e-17	8.92e-19
59461.39	12.47	nan	2.78e-14	nan
59461.39	12.49	nan	2.72e-14	nan
59462.41	12.49	nan	2.73e-14	nan
59462.41	19.10	0.02	6.18e-17	1.10e-18
59462.41	19.14	0.03	5.97e-17	1.78e-18
59463.39	12.45	nan	2.84e-14	nan
59463.40	12.47	nan	2.78e-14	nan
59463.40	19.01	0.03	6.73e-17	1.57e-18
59464.39	12.43	nan	2.90e-14	nan
59464.41	19.03	0.02	6.63e-17	1.41e-18
59464.41	19.08	0.02	6.34e-17	1.37e-18
59465.36	12.43	nan	2.90e-14	nan
59466.38	19.11	0.02	6.14e-17	1.14e-18
59467.39	12.43	nan	2.88e-14	nan
59468.39	19.20	0.02	5.67e-17	8.85e-19
59469.38	12.48	nan	2.77e-14	nan
59470.40	19.13	0.02	6.06e-17	1.28e-18
59471.42	12.32	nan	3.19e-14	nan
59472.40	18.99	0.03	6.88e-17	1.62e-18
59474.30	12.45	nan	2.84e-14	nan
59474.30	12.43	nan	2.88e-14	nan
59474.33	19.18	0.06	5.78e-17	3.17e-18
59474.33	19.05	0.05	6.48e-17	3.17e-18
59476.42	19.09	0.07	6.24e-17	4.24e-18
59476.42	12.49	nan	2.74e-14	nan
59476.43	12.48	nan	2.76e-14	nan
59476.43	19.25	0.09	5.39e-17	4.26e-18
59477.28	19.09	0.09	6.27e-17	5.32e-18
59477.29	12.47	nan	2.80e-14	nan
59478.28	19.11	0.14	6.14e-17	8.19e-18
59478.28	19.28	0.19	5.24e-17	9.19e-18
59478.28	12.42	nan	2.92e-14	nan
59478.29	12.45	nan	2.84e-14	nan
59484.32	19.10	0.05	6.22e-17	2.64e-18
59484.34	12.44	nan	2.87e-14	nan
59485.38	19.00	nan	6.83e-17	nan
59485.38	10.98	nan	1.10e-13	nan
59485.38	19.06	nan	6.41e-17	nan
59485.38	11.02	nan	1.06e-13	nan
59486.29	19.04	0.05	6.57e-17	2.94e-18
59486.30	12.45	nan	2.83e-14	nan
59487.33	12.44	nan	2.86e-14	nan
59487.34	19.10	0.04	6.18e-17	2.48e-18
59488.33	12.48	nan	2.76e-14	nan
59488.35	19.04	0.03	6.58e-17	1.90e-18
59488.35	19.09	0.04	6.24e-17	2.17e-18
59489.41	12.45	nan	2.83e-14	nan
59489.41	19.17	0.03	5.80e-17	1.86e-18
59490.30	19.08	0.05	6.32e-17	2.98e-18
59490.30	19.13	0.04	6.05e-17	2.18e-18
59490.30	12.28	nan	3.31e-14	nan
59490.31	12.39	nan	2.99e-14	nan
59491.23	19.16	0.05	5.89e-17	2.95e-18
59491.24	12.32	nan	3.20e-14	nan
59497.43	19.07	0.06	6.37e-17	3.23e-18
59498.32	19.15	0.03	5.93e-17	1.49e-18
59502.37	12.45	nan	2.84e-14	nan
59502.37	19.00	0.05	6.80e-17	2.95e-18
59502.37	19.16	0.05	5.87e-17	2.54e-18
59503.28	12.47	nan	2.79e-14	nan
59503.28	12.46	nan	2.82e-14	nan
59503.30	19.05	0.07	6.47e-17	4.10e-18
59504.32	19.10	0.09	6.23e-17	5.24e-18
59504.32	12.46	nan	2.81e-14	nan
59504.32	19.11	0.08	6.16e-17	4.54e-18
59505.30	12.45	nan	2.82e-14	nan
59505.30	18.99	0.09	6.86e-17	5.65e-18
59505.31	12.49	nan	2.73e-14	nan
59509.26	19.30	0.10	5.16e-17	4.74e-18
59509.26	12.48	nan	2.75e-14	nan
59511.26	12.51	nan	2.68e-14	nan
59511.28	19.05	0.13	6.49e-17	7.87e-18
59512.28	19.29	0.05	5.22e-17	2.40e-18
59512.28	12.48	nan	2.76e-14	nan
59517.28	19.19	0.03	5.70e-17	1.43e-18
59517.28	12.50	nan	2.70e-14	nan
59517.28	12.52	nan	2.67e-14	nan
59517.28	19.24	0.03	5.44e-17	1.29e-18
59518.31	12.51	nan	2.67e-14	nan
59518.31	19.17	0.01	5.81e-17	2.68e-19
59520.27	12.49	nan	2.73e-14	nan
59520.27	19.15	0.02	5.90e-17	1.27e-18
59522.31	19.07	0.02	6.40e-17	1.29e-18
59522.31	12.50	nan	2.70e-14	nan
59523.22	12.52	nan	2.66e-14	nan
59523.23	19.27	0.03	5.28e-17	1.23e-18
59524.24	19.19	0.03	5.70e-17	1.55e-18
59524.24	19.20	0.02	5.65e-17	8.77e-19
59524.26	12.51	nan	2.68e-14	nan
59524.26	12.50	nan	2.71e-14	nan
59526.26	19.08	0.02	6.29e-17	1.44e-18
59526.26	12.50	nan	2.70e-14	nan
59527.19	12.49	nan	2.73e-14	nan
59529.21	12.49	nan	2.74e-14	nan
59529.21	19.17	0.04	5.81e-17	2.23e-18
59529.34	12.48	nan	2.77e-14	nan
59530.24	19.21	0.06	5.59e-17	2.84e-18
59530.24	12.49	nan	2.73e-14	nan
59531.25	19.27	0.07	5.32e-17	3.45e-18
59531.25	12.40	nan	2.97e-14	nan
59531.25	12.42	nan	2.92e-14	nan
59531.25	19.17	0.06	5.80e-17	3.33e-18
59532.13	19.16	0.07	5.89e-17	3.72e-18
59532.13	12.49	nan	2.74e-14	nan
59537.32	12.26	nan	3.38e-14	nan
59537.32	12.22	nan	3.51e-14	nan
59537.35	19.17	0.05	5.83e-17	2.83e-18
59537.35	19.25	0.05	5.40e-17	2.49e-18
59538.26	12.51	nan	2.70e-14	nan
59538.26	19.11	0.08	6.15e-17	4.49e-18
59540.22	19.06	0.08	6.42e-17	4.62e-18
59540.22	12.48	nan	2.76e-14	nan
59540.22	19.03	0.07	6.62e-17	4.14e-18
59540.23	12.47	nan	2.77e-14	nan
59542.17	12.47	nan	2.78e-14	nan
59542.18	19.14	0.04	5.96e-17	2.41e-18
59550.16	12.48	nan	2.75e-14	nan
59550.16	19.11	0.03	6.16e-17	1.86e-18
59550.16	19.12	0.03	6.09e-17	1.67e-18
59622.18	12.35	nan	3.10e-14	nan
59622.18	19.34	0.20	4.99e-17	9.36e-18
59624.16	12.37	nan	3.04e-14	nan
59624.16	19.08	0.10	6.33e-17	5.90e-18
59628.14	19.14	0.09	5.96e-17	5.07e-18
59631.12	19.05	0.18	6.50e-17	1.07e-17
59631.12	19.32	0.21	5.06e-17	9.68e-18
59631.12	19.03	0.22	6.63e-17	1.32e-17
59631.13	18.25	nan	1.36e-16	nan
59631.13	19.10	0.20	6.19e-17	1.11e-17
59636.12	12.37	nan	3.06e-14	nan
59636.12	12.38	nan	3.04e-14	nan
59636.13	12.35	nan	3.12e-14	nan
59636.13	12.34	nan	3.13e-14	nan
59636.13	12.35	nan	3.10e-14	nan
59638.12	11.30	nan	8.17e-14	nan
59638.12	11.54	nan	6.57e-14	nan
59638.13	11.60	nan	6.21e-14	nan
59638.13	11.36	nan	7.76e-14	nan
59638.13	11.57	nan	6.38e-14	nan
59639.12	12.37	nan	3.06e-14	nan
59639.12	12.37	nan	3.06e-14	nan
59639.13	12.36	nan	3.09e-14	nan
59639.13	12.36	nan	3.07e-14	nan
59639.13	12.33	nan	3.16e-14	nan
59640.12	12.35	nan	3.11e-14	nan
59640.13	12.34	nan	3.14e-14	nan
59640.13	12.33	nan	3.16e-14	nan
59640.13	12.33	nan	3.16e-14	nan
59640.13	12.32	nan	3.19e-14	nan
59739.46	12.28	nan	3.32e-14	nan
59739.46	12.28	nan	3.32e-14	nan
59739.46	12.27	nan	3.34e-14	nan
59739.46	12.29	nan	3.29e-14	nan
59739.47	12.29	nan	3.28e-14	nan
59774.43	19.21	0.11	5.61e-17	5.66e-18
59774.43	12.37	nan	3.05e-14	nan
59774.46	12.41	nan	2.95e-14	nan
59774.46	19.10	0.08	6.18e-17	4.52e-18
59776.41	12.37	nan	3.04e-14	nan
59776.46	12.44	nan	2.87e-14	nan
59778.43	19.26	0.12	5.35e-17	6.12e-18
59778.45	19.27	0.11	5.31e-17	5.25e-18
59782.42	11.92	nan	4.62e-14	nan
59782.42	19.26	0.15	5.37e-17	7.56e-18
59785.46	19.18	0.03	5.76e-17	1.58e-18
59787.43	19.19	0.03	5.69e-17	1.73e-18
59787.43	12.40	nan	2.96e-14	nan
59793.40	12.33	nan	3.15e-14	nan
59796.46	12.44	nan	2.88e-14	nan
59800.45	12.43	nan	2.90e-14	nan
59800.46	19.17	0.02	5.79e-17	1.33e-18
59802.47	12.47	nan	2.78e-14	nan
59803.40	19.37	0.12	4.85e-17	5.51e-18
59806.43	12.44	nan	2.87e-14	nan
59809.47	12.45	nan	2.84e-14	nan
59809.47	19.17	0.06	5.81e-17	3.16e-18
59812.40	12.44	nan	2.86e-14	nan
59812.41	19.28	0.03	5.26e-17	1.25e-18
59814.41	12.45	nan	2.84e-14	nan
59814.41	19.12	0.01	6.06e-17	8.06e-19
59816.46	19.20	0.03	5.65e-17	1.66e-18
59816.47	12.44	nan	2.86e-14	nan
59821.47	12.46	nan	2.80e-14	nan
59821.47	19.17	0.02	5.81e-17	1.19e-18
59824.38	19.12	0.02	6.07e-17	1.26e-18
59824.39	12.40	nan	2.96e-14	nan
59826.44	12.43	nan	2.89e-14	nan
59828.45	19.13	0.03	6.06e-17	1.79e-18
59828.45	12.43	nan	2.89e-14	nan
59843.40	19.00	0.03	6.82e-17	1.84e-18
59843.40	12.50	nan	2.72e-14	nan
59846.41	12.50	nan	2.71e-14	nan
59846.41	19.10	0.02	6.23e-17	1.35e-18
59848.35	12.49	nan	2.74e-14	nan
59848.35	19.05	0.03	6.48e-17	1.50e-18
59850.34	19.04	0.03	6.55e-17	1.68e-18
59850.34	12.48	nan	2.76e-14	nan
59852.32	19.07	0.03	6.40e-17	1.50e-18
59852.32	12.49	nan	2.74e-14	nan
59854.34	19.07	0.03	6.36e-17	1.73e-18
59854.34	12.47	nan	2.78e-14	nan
59856.34	19.02	0.04	6.69e-17	2.48e-18
59856.34	12.47	nan	2.79e-14	nan
59858.32	12.47	nan	2.79e-14	nan
59858.32	19.01	0.07	6.74e-17	4.05e-18
59860.41	19.00	0.10	6.82e-17	6.40e-18
59860.41	12.46	nan	2.80e-14	nan
59864.33	19.02	0.10	6.66e-17	6.42e-18
59864.33	12.42	nan	2.92e-14	nan
59866.34	18.94	0.06	7.18e-17	3.70e-18
59866.34	12.49	nan	2.74e-14	nan
59869.32	19.08	0.04	6.35e-17	2.11e-18
59869.32	12.55	nan	2.59e-14	nan
59871.30	18.92	0.04	7.30e-17	2.95e-18
59873.32	18.93	0.08	7.23e-17	5.50e-18
59873.32	12.19	nan	3.60e-14	nan
59876.32	18.89	0.06	7.50e-17	4.24e-18
59876.32	12.46	nan	2.80e-14	nan
59878.23	12.49	nan	2.73e-14	nan
59880.22	18.95	0.03	7.13e-17	2.12e-18
59880.22	12.49	nan	2.73e-14	nan
59882.24	18.93	0.03	7.22e-17	2.22e-18
59882.24	12.44	nan	2.86e-14	nan
59885.28	19.38	nan	4.80e-17	nan
59887.30	12.48	nan	2.75e-14	nan
59894.28	12.47	nan	2.80e-14	nan
59894.28	18.76	0.07	8.50e-17	5.47e-18
59896.29	18.94	0.05	7.16e-17	3.05e-18
59896.29	12.46	nan	2.80e-14	nan
59898.25	12.50	nan	2.71e-14	nan
59898.26	18.94	0.03	7.19e-17	2.23e-18
59900.25	12.48	nan	2.77e-14	nan
59900.25	18.85	0.06	7.85e-17	4.04e-18
59902.20	18.84	0.05	7.90e-17	3.40e-18
59902.20	12.49	nan	2.73e-14	nan
59904.19	18.90	0.04	7.46e-17	2.99e-18
59904.19	12.50	nan	2.71e-14	nan
59906.23	18.77	0.03	8.39e-17	2.63e-18
59906.23	12.51	nan	2.69e-14	nan
59909.25	12.49	nan	2.74e-14	nan
59910.17	18.80	0.04	8.18e-17	3.12e-18
59911.20	10.38	nan	1.91e-13	nan
59913.23	18.81	0.04	8.14e-17	2.76e-18
59914.15	12.49	nan	2.73e-14	nan
59923.18	12.53	nan	2.63e-14	nan
59928.17	18.83	0.04	7.96e-17	2.62e-18
59928.17	12.44	nan	2.87e-14	nan
59932.19	18.74	0.02	8.65e-17	1.89e-18
59932.22	12.48	nan	2.76e-14	nan
59934.24	18.86	0.04	7.71e-17	2.64e-18
59934.25	12.45	nan	2.84e-14	nan
59936.21	12.50	nan	2.71e-14	nan
59936.22	18.86	0.03	7.75e-17	2.08e-18
59942.21	12.46	nan	2.81e-14	nan
59951.24	18.84	0.11	7.91e-17	7.69e-18
59957.16	11.98	nan	4.36e-14	nan
59958.15	18.81	0.03	8.10e-17	2.33e-18
59966.16	12.47	nan	2.79e-14	nan
59968.16	12.46	nan	2.82e-14	nan
59969.14	18.63	0.05	9.58e-17	4.09e-18
59970.20	12.42	nan	2.92e-14	nan
59980.11	18.82	0.05	8.01e-17	3.83e-18
59980.11	12.48	nan	2.77e-14	nan
59982.14	12.45	nan	2.84e-14	nan
59982.18	18.56	0.12	1.02e-16	1.11e-17
59984.12	18.59	0.06	9.90e-17	5.44e-18
59991.16	12.30	nan	3.26e-14	nan
59991.17	18.64	0.10	9.47e-17	8.41e-18
59993.16	11.27	nan	8.41e-14	nan
59993.17	18.38	nan	1.21e-16	nan
60133.41	18.98	0.08	6.94e-17	5.40e-18
60133.41	12.38	nan	3.02e-14	nan
60139.39	18.88	0.05	7.60e-17	3.48e-18
60143.44	12.44	nan	2.87e-14	nan
60144.39	18.86	0.03	7.76e-17	2.19e-18
60146.40	18.90	0.04	7.44e-17	2.56e-18
60146.40	12.39	nan	2.98e-14	nan
60146.46	18.90	0.03	7.48e-17	2.06e-18
60149.42	18.95	0.03	7.11e-17	1.73e-18
60150.45	12.42	nan	2.92e-14	nan
60151.41	18.93	0.03	7.28e-17	2.18e-18
60153.46	18.91	0.02	7.36e-17	1.42e-18
60153.47	12.43	nan	2.90e-14	nan
60156.41	12.36	nan	3.09e-14	nan
60156.41	19.25	nan	5.41e-17	nan
60160.44	12.50	nan	2.71e-14	nan
60160.48	18.86	0.07	7.73e-17	4.80e-18
60169.42	12.33	nan	3.18e-14	nan
60169.44	18.92	0.04	7.33e-17	2.50e-18
60171.40	19.02	0.02	6.68e-17	1.44e-18
60174.38	12.46	nan	2.82e-14	nan
60174.40	18.95	0.03	7.12e-17	2.03e-18
60181.46	12.49	nan	2.72e-14	nan
60181.46	18.96	0.02	7.07e-17	1.40e-18
60183.51	12.48	nan	2.76e-14	nan
60183.51	18.86	0.05	7.77e-17	3.66e-18
60185.34	12.47	nan	2.79e-14	nan
60185.36	18.91	0.05	7.39e-17	3.45e-18
60192.43	12.49	nan	2.74e-14	nan
60192.43	18.91	0.04	7.36e-17	2.98e-18
60195.46	18.96	0.03	7.03e-17	1.86e-18
60195.49	12.42	nan	2.92e-14	nan
60198.43	12.46	nan	2.80e-14	nan
60198.43	18.95	0.02	7.11e-17	1.02e-18
60201.42	18.99	0.02	6.86e-17	1.51e-18
60203.47	18.86	0.02	7.71e-17	1.08e-18
60203.47	12.46	nan	2.81e-14	nan
60205.38	18.90	0.02	7.48e-17	1.39e-18
60205.38	12.49	nan	2.74e-14	nan
60207.36	18.94	0.01	7.19e-17	9.92e-19
60207.38	12.50	nan	2.71e-14	nan
60211.43	18.88	0.02	7.62e-17	1.20e-18
60211.45	12.47	nan	2.78e-14	nan
60213.34	12.51	nan	2.68e-14	nan
60213.34	18.95	0.06	7.09e-17	3.87e-18
60215.36	18.95	0.07	7.14e-17	4.44e-18
60215.40	12.47	nan	2.78e-14	nan
60220.32	18.96	0.09	7.08e-17	5.64e-18
60220.32	12.44	nan	2.87e-14	nan
60222.32	12.48	nan	2.77e-14	nan
60222.34	18.82	0.05	8.01e-17	3.50e-18
60224.38	12.48	nan	2.76e-14	nan
60224.38	18.89	0.04	7.54e-17	2.47e-18
60227.37	18.91	0.03	7.41e-17	2.18e-18
60227.37	12.47	nan	2.78e-14	nan
60230.36	12.47	nan	2.78e-14	nan
60230.36	18.94	0.03	7.17e-17	2.00e-18
60232.30	12.51	nan	2.69e-14	nan
60232.30	18.92	0.04	7.34e-17	2.56e-18
60234.24	12.46	nan	2.81e-14	nan
60234.31	18.95	0.03	7.15e-17	1.81e-18
60236.34	12.49	nan	2.74e-14	nan
60236.35	18.84	0.02	7.91e-17	1.74e-18
60238.34	19.01	0.02	6.75e-17	1.18e-18
60238.36	12.48	nan	2.75e-14	nan
60242.42	18.93	0.05	7.22e-17	3.06e-18
60244.18	12.47	nan	2.78e-14	nan
60247.13	18.88	0.19	7.62e-17	1.33e-17
60247.14	12.44	nan	2.86e-14	nan
