mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59218.23	12.44	nan	5.17e-14	nan
59218.23	18.81	0.04	1.46e-16	5.13e-18
59220.15	18.80	0.03	1.48e-16	4.56e-18
59220.15	12.45	nan	5.10e-14	nan
59222.17	19.06	nan	1.16e-16	nan
59222.17	10.36	nan	3.52e-13	nan
59224.27	12.33	nan	5.69e-14	nan
59224.27	18.86	0.05	1.39e-16	6.63e-18
59226.19	18.84	0.07	1.42e-16	9.07e-18
59226.19	12.25	nan	6.13e-14	nan
59228.15	11.85	nan	8.89e-14	nan
59228.15	18.80	0.09	1.47e-16	1.27e-17
59231.13	18.87	0.07	1.38e-16	8.28e-18
59231.13	12.46	nan	5.09e-14	nan
59232.19	12.44	nan	5.17e-14	nan
59232.19	18.89	0.04	1.36e-16	4.62e-18
59233.13	12.44	nan	5.15e-14	nan
59233.13	18.81	0.04	1.46e-16	4.99e-18
59248.13	18.75	0.04	1.55e-16	5.67e-18
59248.13	12.32	nan	5.78e-14	nan
59250.13	18.76	0.04	1.53e-16	5.32e-18
59250.13	12.44	nan	5.14e-14	nan
59252.13	18.72	0.03	1.59e-16	4.63e-18
59252.13	12.44	nan	5.18e-14	nan
59254.13	18.77	0.03	1.51e-16	4.82e-18
59254.13	12.40	nan	5.37e-14	nan
59256.15	12.37	nan	5.52e-14	nan
59256.15	18.75	0.04	1.55e-16	5.87e-18
59260.13	12.25	nan	6.13e-14	nan
59260.13	18.78	0.07	1.51e-16	9.72e-18
59264.14	18.77	0.07	1.52e-16	9.77e-18
59264.14	12.39	nan	5.40e-14	nan
59266.15	18.66	0.10	1.67e-16	1.50e-17
59266.15	12.35	nan	5.62e-14	nan
59268.15	18.73	0.09	1.57e-16	1.28e-17
59268.15	12.36	nan	5.53e-14	nan
59425.42	18.72	0.13	1.59e-16	1.94e-17
59425.42	12.04	nan	7.47e-14	nan
59428.44	12.26	nan	6.10e-14	nan
59428.44	18.91	0.06	1.33e-16	7.06e-18
59434.44	12.29	nan	5.94e-14	nan
59434.44	18.84	0.03	1.42e-16	3.99e-18
59436.44	12.20	nan	6.44e-14	nan
59436.44	18.84	0.03	1.42e-16	4.13e-18
59439.46	12.11	nan	7.00e-14	nan
59439.46	18.80	0.04	1.47e-16	5.37e-18
59442.47	18.88	0.03	1.37e-16	3.36e-18
59442.47	12.22	nan	6.34e-14	nan
59449.44	18.64	0.15	1.71e-16	2.34e-17
59449.44	12.08	nan	7.19e-14	nan
59449.44	18.95	0.21	1.28e-16	2.44e-17
59449.44	12.08	nan	7.22e-14	nan
59450.44	12.08	nan	7.17e-14	nan
59450.44	19.49	nan	7.79e-17	nan
59456.48	18.74	0.04	1.55e-16	6.18e-18
59456.48	12.38	nan	5.43e-14	nan
59459.42	18.88	0.03	1.36e-16	3.51e-18
59459.42	12.42	nan	5.25e-14	nan
59460.44	18.86	0.03	1.39e-16	3.50e-18
59460.44	12.45	nan	5.09e-14	nan
59460.46	12.47	nan	5.02e-14	nan
59460.46	18.77	0.03	1.52e-16	3.66e-18
59461.44	12.44	nan	5.15e-14	nan
59461.44	18.84	0.02	1.42e-16	2.87e-18
59462.47	18.78	0.02	1.51e-16	2.92e-18
59462.47	12.46	nan	5.06e-14	nan
59463.43	18.83	0.02	1.43e-16	3.00e-18
59463.43	12.43	nan	5.22e-14	nan
59463.44	12.41	nan	5.28e-14	nan
59463.44	18.82	0.02	1.45e-16	3.20e-18
59464.46	12.36	nan	5.56e-14	nan
59464.46	18.84	0.03	1.42e-16	3.90e-18
59465.44	12.34	nan	5.67e-14	nan
59465.44	18.86	0.03	1.40e-16	3.61e-18
59467.46	12.40	nan	5.35e-14	nan
59467.46	18.74	0.02	1.56e-16	2.91e-18
59469.44	12.49	nan	4.94e-14	nan
59469.44	18.74	0.02	1.56e-16	3.03e-18
59471.40	12.12	nan	6.91e-14	nan
59471.40	18.88	0.04	1.37e-16	5.20e-18
59474.42	18.84	0.02	1.42e-16	2.61e-18
59474.42	12.40	nan	5.33e-14	nan
59474.42	12.41	nan	5.30e-14	nan
59474.42	18.81	0.02	1.46e-16	3.01e-18
59477.33	18.74	0.10	1.55e-16	1.42e-17
59477.33	12.42	nan	5.27e-14	nan
59477.33	18.87	0.13	1.39e-16	1.62e-17
59477.33	12.41	nan	5.31e-14	nan
59478.42	12.44	nan	5.15e-14	nan
59478.42	18.74	0.10	1.55e-16	1.42e-17
59479.35	12.38	nan	5.43e-14	nan
59479.35	18.54	0.11	1.88e-16	1.95e-17
59479.35	12.38	nan	5.45e-14	nan
59479.35	18.80	0.13	1.48e-16	1.80e-17
59484.40	12.38	nan	5.47e-14	nan
59484.40	18.72	0.05	1.58e-16	7.93e-18
59484.40	18.78	0.06	1.50e-16	7.70e-18
59484.40	12.39	nan	5.40e-14	nan
59485.34	10.29	nan	3.74e-13	nan
59485.34	18.25	nan	2.44e-16	nan
59487.44	18.92	0.05	1.32e-16	6.21e-18
59487.44	12.44	nan	5.17e-14	nan
59487.44	12.42	nan	5.26e-14	nan
59487.44	18.80	0.04	1.47e-16	5.43e-18
59488.39	18.80	0.03	1.47e-16	3.92e-18
59488.39	12.46	nan	5.08e-14	nan
59489.38	12.41	nan	5.28e-14	nan
59489.38	18.82	0.03	1.44e-16	4.30e-18
59489.38	12.43	nan	5.22e-14	nan
59489.38	18.79	0.03	1.49e-16	4.12e-18
59496.36	18.91	0.06	1.33e-16	7.18e-18
59496.36	12.08	nan	7.21e-14	nan
59501.40	12.45	nan	5.11e-14	nan
59501.40	18.83	0.03	1.44e-16	4.09e-18
59501.40	18.81	0.03	1.47e-16	3.42e-18
59501.40	12.45	nan	5.11e-14	nan
59504.42	18.72	0.05	1.59e-16	7.85e-18
59504.42	12.43	nan	5.19e-14	nan
59505.23	18.90	0.12	1.34e-16	1.52e-17
59505.23	12.35	nan	5.62e-14	nan
59512.38	12.46	nan	5.07e-14	nan
59512.38	18.73	0.05	1.57e-16	7.70e-18
59512.38	18.72	0.06	1.58e-16	8.85e-18
59512.38	12.49	nan	4.94e-14	nan
59517.26	18.79	0.03	1.49e-16	3.44e-18
59517.26	12.46	nan	5.04e-14	nan
59518.34	18.82	0.02	1.45e-16	3.14e-18
59518.34	12.47	nan	5.00e-14	nan
59518.34	18.77	0.02	1.51e-16	2.70e-18
59518.34	12.49	nan	4.94e-14	nan
59520.36	18.89	0.02	1.36e-16	3.11e-18
59520.36	12.46	nan	5.08e-14	nan
59521.32	12.49	nan	4.94e-14	nan
59521.32	18.71	0.02	1.60e-16	3.31e-18
59521.32	12.48	nan	4.96e-14	nan
59521.32	18.73	0.02	1.57e-16	3.42e-18
59522.36	18.74	0.02	1.55e-16	3.16e-18
59522.36	12.48	nan	4.99e-14	nan
59523.34	18.80	0.02	1.47e-16	2.99e-18
59523.34	12.49	nan	4.94e-14	nan
59523.34	18.75	0.02	1.54e-16	3.00e-18
59523.34	12.49	nan	4.94e-14	nan
59524.33	18.80	0.02	1.47e-16	2.62e-18
59524.33	12.47	nan	5.01e-14	nan
59525.32	12.48	nan	4.96e-14	nan
59525.32	18.79	0.02	1.49e-16	3.26e-18
59525.32	18.73	0.02	1.57e-16	3.36e-18
59525.32	12.48	nan	4.96e-14	nan
59526.33	18.81	0.02	1.46e-16	3.11e-18
59526.33	12.47	nan	5.03e-14	nan
59527.30	12.31	nan	5.82e-14	nan
59527.30	18.76	0.03	1.53e-16	4.30e-18
59527.30	12.35	nan	5.60e-14	nan
59527.30	18.78	0.03	1.50e-16	3.96e-18
59529.32	12.48	nan	4.99e-14	nan
59529.32	18.75	0.03	1.54e-16	4.41e-18
59530.29	18.75	0.05	1.54e-16	6.59e-18
59530.29	12.49	nan	4.90e-14	nan
59530.29	12.48	nan	4.95e-14	nan
59530.29	18.77	0.05	1.52e-16	6.54e-18
59531.36	18.79	0.03	1.49e-16	4.74e-18
59531.36	12.46	nan	5.07e-14	nan
59532.27	12.48	nan	4.98e-14	nan
59532.27	18.83	0.06	1.44e-16	8.50e-18
59532.28	12.50	nan	4.90e-14	nan
59532.28	18.77	0.06	1.52e-16	8.15e-18
59537.28	12.15	nan	6.75e-14	nan
59537.28	19.14	nan	1.08e-16	nan
59537.28	12.14	nan	6.78e-14	nan
59537.28	19.19	nan	1.03e-16	nan
59538.22	18.85	0.12	1.41e-16	1.54e-17
59538.22	12.40	nan	5.36e-14	nan
59540.36	18.88	0.11	1.37e-16	1.35e-17
59540.36	12.43	nan	5.19e-14	nan
59540.36	18.82	0.11	1.44e-16	1.40e-17
59540.36	12.44	nan	5.17e-14	nan
59542.28	18.77	0.06	1.52e-16	8.30e-18
59542.28	12.38	nan	5.43e-14	nan
59550.23	12.48	nan	4.97e-14	nan
59550.23	18.77	0.03	1.52e-16	3.67e-18
59622.16	12.39	nan	5.40e-14	nan
59622.16	18.51	0.07	1.93e-16	1.21e-17
59624.13	12.46	nan	5.07e-14	nan
59624.13	18.61	0.07	1.75e-16	1.12e-17
59627.17	18.63	0.11	1.72e-16	1.72e-17
59627.17	12.33	nan	5.71e-14	nan
59629.20	12.26	nan	6.11e-14	nan
59629.20	19.47	nan	7.92e-17	nan
59793.46	18.44	0.02	2.05e-16	4.72e-18
59793.46	12.30	nan	5.88e-14	nan
59795.43	18.41	0.08	2.11e-16	1.55e-17
59795.43	11.20	nan	1.61e-13	nan
59798.43	12.28	nan	5.95e-14	nan
59798.43	18.52	0.03	1.90e-16	5.82e-18
59801.40	12.22	nan	6.31e-14	nan
59801.40	18.42	0.07	2.09e-16	1.32e-17
59807.45	12.37	nan	5.53e-14	nan
59807.45	18.56	0.07	1.84e-16	1.16e-17
59810.40	18.43	0.06	2.07e-16	1.09e-17
59810.40	12.12	nan	6.94e-14	nan
59815.44	18.39	0.02	2.15e-16	3.75e-18
59815.44	12.33	nan	5.71e-14	nan
59817.44	12.28	nan	5.99e-14	nan
59817.44	18.47	0.02	2.00e-16	3.90e-18
59821.45	12.44	nan	5.15e-14	nan
59821.45	18.38	0.02	2.16e-16	3.73e-18
59824.44	18.42	0.02	2.09e-16	3.85e-18
59824.44	12.33	nan	5.72e-14	nan
59829.48	12.36	nan	5.57e-14	nan
59829.48	18.53	0.02	1.90e-16	3.91e-18
59840.43	18.46	0.02	2.02e-16	4.57e-18
59840.43	12.45	nan	5.12e-14	nan
59840.48	12.46	nan	5.07e-14	nan
59840.48	18.43	0.02	2.07e-16	4.47e-18
59842.44	18.56	0.03	1.85e-16	5.14e-18
59842.44	12.44	nan	5.14e-14	nan
59844.44	12.43	nan	5.22e-14	nan
59844.44	18.58	0.03	1.81e-16	4.33e-18
59847.38	12.44	nan	5.18e-14	nan
59847.38	18.47	0.02	1.99e-16	4.13e-18
59849.44	18.53	0.03	1.90e-16	4.77e-18
59849.44	12.42	nan	5.25e-14	nan
59851.46	12.36	nan	5.54e-14	nan
59851.46	18.47	0.02	2.00e-16	3.87e-18
59854.40	12.42	nan	5.25e-14	nan
59854.40	18.51	0.02	1.93e-16	3.36e-18
59856.42	12.41	nan	5.31e-14	nan
59856.42	18.49	0.02	1.95e-16	4.10e-18
59858.42	18.48	0.02	1.97e-16	4.35e-18
59858.42	12.41	nan	5.32e-14	nan
59860.48	18.57	0.07	1.82e-16	1.17e-17
59860.48	12.37	nan	5.48e-14	nan
59862.38	12.41	nan	5.29e-14	nan
59862.38	18.52	0.11	1.92e-16	1.88e-17
59864.40	18.60	0.11	1.77e-16	1.80e-17
59864.40	12.38	nan	5.44e-14	nan
59866.32	12.40	nan	5.33e-14	nan
59866.32	18.45	0.05	2.03e-16	9.89e-18
59872.34	18.56	0.03	1.84e-16	4.47e-18
59872.34	12.41	nan	5.30e-14	nan
59874.39	18.53	0.02	1.89e-16	2.83e-18
59874.39	12.41	nan	5.28e-14	nan
59877.40	12.41	nan	5.29e-14	nan
59877.40	18.58	0.03	1.81e-16	5.60e-18
59879.32	18.54	0.03	1.87e-16	4.36e-18
59879.32	12.40	nan	5.33e-14	nan
59881.36	12.43	nan	5.22e-14	nan
59881.36	18.49	0.02	1.97e-16	4.20e-18
59883.24	12.39	nan	5.39e-14	nan
59883.24	18.52	0.03	1.92e-16	4.87e-18
59888.25	11.64	nan	1.08e-13	nan
59888.25	18.93	nan	1.31e-16	nan
59893.40	12.36	nan	5.57e-14	nan
59893.40	18.65	0.13	1.70e-16	1.98e-17
59895.29	12.44	nan	5.15e-14	nan
59895.29	18.50	0.05	1.94e-16	8.36e-18
59897.25	12.43	nan	5.22e-14	nan
59897.25	18.54	0.04	1.87e-16	6.09e-18
59899.25	12.43	nan	5.22e-14	nan
59899.25	18.50	0.04	1.94e-16	7.92e-18
59901.30	18.50	0.03	1.95e-16	4.93e-18
59901.30	12.43	nan	5.21e-14	nan
59903.25	12.43	nan	5.22e-14	nan
59903.25	18.54	0.04	1.87e-16	6.20e-18
59905.28	18.62	nan	1.75e-16	nan
59905.28	10.12	nan	4.36e-13	nan
59910.22	12.45	nan	5.12e-14	nan
59910.22	18.49	0.03	1.95e-16	4.53e-18
59913.22	18.56	0.04	1.84e-16	6.43e-18
59913.22	12.43	nan	5.20e-14	nan
59922.22	12.43	nan	5.21e-14	nan
59922.22	18.50	0.07	1.94e-16	1.31e-17
59953.12	18.51	0.06	1.92e-16	9.73e-18
59953.12	12.11	nan	6.97e-14	nan
59957.12	18.51	0.10	1.92e-16	1.82e-17
59957.12	11.78	nan	9.48e-14	nan
59969.19	12.39	nan	5.41e-14	nan
59969.19	18.55	0.05	1.86e-16	8.84e-18
59978.14	12.37	nan	5.51e-14	nan
59978.14	18.59	0.08	1.78e-16	1.33e-17
59980.13	12.43	nan	5.22e-14	nan
59980.13	18.48	0.07	1.98e-16	1.23e-17
59982.11	18.58	0.06	1.80e-16	1.07e-17
59982.11	12.42	nan	5.27e-14	nan
59984.13	18.54	0.05	1.87e-16	7.80e-18
59984.13	12.38	nan	5.44e-14	nan
59991.13	18.59	0.06	1.80e-16	1.06e-17
59991.13	12.34	nan	5.64e-14	nan
60159.44	18.50	0.08	1.95e-16	1.35e-17
60159.44	12.32	nan	5.74e-14	nan
60162.47	12.39	nan	5.40e-14	nan
60162.47	18.36	0.04	2.22e-16	7.49e-18
60165.47	12.39	nan	5.41e-14	nan
60165.47	18.41	0.03	2.12e-16	6.32e-18
60169.48	12.41	nan	5.28e-14	nan
60169.48	18.31	0.02	2.31e-16	4.28e-18
60184.44	18.37	0.02	2.18e-16	4.57e-18
60184.44	12.43	nan	5.21e-14	nan
60186.48	12.42	nan	5.26e-14	nan
60186.48	18.40	0.06	2.13e-16	1.20e-17
60192.38	18.31	0.04	2.31e-16	9.18e-18
60192.38	12.37	nan	5.50e-14	nan
60195.40	12.29	nan	5.92e-14	nan
60195.40	18.38	0.03	2.17e-16	6.67e-18
60198.38	18.42	0.02	2.09e-16	4.15e-18
60198.38	12.36	nan	5.55e-14	nan
60201.46	12.40	nan	5.36e-14	nan
60201.46	18.41	0.02	2.10e-16	3.32e-18
60203.42	18.37	0.02	2.19e-16	3.14e-18
60203.42	12.42	nan	5.25e-14	nan
60205.44	12.40	nan	5.33e-14	nan
60205.44	18.41	0.02	2.11e-16	2.98e-18
60211.40	18.36	0.02	2.20e-16	4.08e-18
60211.40	12.43	nan	5.20e-14	nan
60213.44	12.42	nan	5.23e-14	nan
60213.44	18.40	0.03	2.14e-16	4.94e-18
60215.50	18.30	0.06	2.33e-16	1.25e-17
60215.50	12.40	nan	5.36e-14	nan
60221.38	12.43	nan	5.19e-14	nan
60221.38	18.33	0.05	2.26e-16	1.02e-17
60223.40	12.43	nan	5.21e-14	nan
60223.40	18.38	0.03	2.16e-16	6.75e-18
60228.40	12.44	nan	5.16e-14	nan
60228.40	18.39	0.02	2.15e-16	3.95e-18
60231.42	18.37	0.03	2.19e-16	5.57e-18
60231.42	12.40	nan	5.35e-14	nan
60233.38	12.43	nan	5.22e-14	nan
60233.38	18.38	0.02	2.16e-16	4.83e-18
60235.38	12.44	nan	5.18e-14	nan
60235.38	18.32	0.02	2.29e-16	3.86e-18
60237.42	12.40	nan	5.35e-14	nan
60237.42	18.35	0.02	2.24e-16	4.61e-18
60239.44	18.44	0.02	2.06e-16	4.16e-18
60239.44	12.39	nan	5.39e-14	nan
60246.38	18.63	0.16	1.73e-16	2.57e-17
60246.38	12.39	nan	5.39e-14	nan
60247.18	18.96	nan	1.27e-16	nan
60247.18	12.33	nan	5.70e-14	nan
