mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59189.22	18.82	0.03	8.06e-17	2.44e-18
59189.22	12.41	nan	2.95e-14	nan
59189.25	18.79	0.04	8.26e-17	2.77e-18
59189.25	12.41	nan	2.94e-14	nan
59190.19	18.73	0.03	8.76e-17	2.58e-18
59190.19	12.41	nan	2.95e-14	nan
59190.19	18.76	0.03	8.46e-17	2.26e-18
59190.19	12.42	nan	2.93e-14	nan
59192.16	18.76	0.08	8.50e-17	5.94e-18
59192.16	12.13	nan	3.81e-14	nan
59193.21	18.82	0.06	8.04e-17	4.10e-18
59193.21	12.17	nan	3.68e-14	nan
59193.23	18.78	0.04	8.33e-17	2.78e-18
59193.23	12.36	nan	3.09e-14	nan
59193.26	12.38	nan	3.03e-14	nan
59193.26	18.74	0.04	8.67e-17	2.87e-18
59194.16	18.85	0.04	7.79e-17	2.95e-18
59194.16	12.38	nan	3.01e-14	nan
59194.37	18.77	0.13	8.43e-17	1.02e-17
59194.37	11.84	nan	4.97e-14	nan
59195.19	18.79	0.03	8.24e-17	2.13e-18
59195.19	12.39	nan	2.99e-14	nan
59195.23	18.81	0.04	8.12e-17	2.92e-18
59195.23	12.39	nan	3.00e-14	nan
59195.26	12.39	nan	3.00e-14	nan
59195.26	18.76	0.04	8.50e-17	2.79e-18
59196.28	18.88	0.08	7.58e-17	5.44e-18
59196.28	12.36	nan	3.09e-14	nan
59197.23	18.81	0.06	8.10e-17	4.82e-18
59197.23	12.15	nan	3.74e-14	nan
59197.25	18.63	0.09	9.55e-17	7.59e-18
59197.25	11.64	nan	5.95e-14	nan
59199.25	12.39	nan	2.99e-14	nan
59199.25	18.70	0.05	8.96e-17	4.18e-18
59202.26	18.70	0.05	8.93e-17	3.87e-18
59202.26	12.40	nan	2.97e-14	nan
59204.20	12.41	nan	2.95e-14	nan
59204.20	18.78	0.05	8.31e-17	3.74e-18
59206.21	17.98	nan	1.74e-16	nan
59206.21	10.83	nan	1.26e-13	nan
59210.28	18.79	0.09	8.27e-17	7.17e-18
59210.28	12.38	nan	3.01e-14	nan
59216.22	18.75	0.07	8.53e-17	5.60e-18
59216.22	12.28	nan	3.31e-14	nan
59218.18	18.73	0.04	8.72e-17	3.29e-18
59218.18	12.37	nan	3.04e-14	nan
59220.21	18.84	0.06	7.87e-17	4.00e-18
59220.21	12.38	nan	3.04e-14	nan
59222.21	12.40	nan	2.97e-14	nan
59222.21	18.71	0.04	8.88e-17	3.09e-18
59224.21	18.84	0.07	7.86e-17	4.90e-18
59224.21	12.38	nan	3.02e-14	nan
59228.15	11.62	nan	6.10e-14	nan
59228.15	18.70	0.12	9.00e-17	9.93e-18
59230.27	18.87	0.06	7.65e-17	4.55e-18
59230.27	12.33	nan	3.17e-14	nan
59231.18	12.39	nan	3.00e-14	nan
59231.18	18.85	0.05	7.83e-17	3.73e-18
59232.15	12.40	nan	2.97e-14	nan
59232.15	18.74	0.03	8.66e-17	2.40e-18
59232.16	12.38	nan	3.02e-14	nan
59232.16	18.80	0.04	8.18e-17	2.78e-18
59233.16	12.39	nan	2.98e-14	nan
59233.16	18.81	0.06	8.07e-17	4.14e-18
59248.18	18.68	0.06	9.14e-17	4.70e-18
59248.18	12.19	nan	3.60e-14	nan
59250.17	12.37	nan	3.06e-14	nan
59250.17	18.74	0.06	8.65e-17	4.60e-18
59252.15	18.69	0.04	9.08e-17	3.01e-18
59252.15	12.37	nan	3.05e-14	nan
59254.20	12.06	nan	4.05e-14	nan
59254.20	18.77	0.07	8.44e-17	5.15e-18
59260.17	18.68	0.09	9.14e-17	7.91e-18
59260.17	12.07	nan	4.03e-14	nan
59264.15	18.72	0.06	8.82e-17	5.20e-18
59264.15	12.36	nan	3.08e-14	nan
59270.14	12.33	nan	3.15e-14	nan
59270.14	18.72	0.09	8.79e-17	7.12e-18
59428.50	12.34	nan	3.13e-14	nan
59428.50	18.89	0.06	7.51e-17	3.98e-18
59434.46	12.29	nan	3.29e-14	nan
59434.46	18.74	0.03	8.62e-17	2.08e-18
59439.47	18.82	0.04	8.05e-17	3.22e-18
59439.47	12.17	nan	3.68e-14	nan
59442.44	12.20	nan	3.57e-14	nan
59442.44	18.77	0.04	8.42e-17	2.73e-18
59444.47	18.78	0.03	8.36e-17	2.61e-18
59444.47	12.18	nan	3.65e-14	nan
59449.39	12.14	nan	3.78e-14	nan
59449.39	18.63	0.14	9.55e-17	1.26e-17
59449.39	18.73	0.17	8.75e-17	1.37e-17
59449.39	12.12	nan	3.84e-14	nan
59450.39	19.21	nan	5.59e-17	nan
59450.39	11.98	nan	4.36e-14	nan
59459.48	18.73	0.03	8.75e-17	2.15e-18
59459.48	12.39	nan	3.01e-14	nan
59460.48	18.76	0.03	8.50e-17	2.46e-18
59460.48	12.39	nan	3.01e-14	nan
59460.48	12.39	nan	2.98e-14	nan
59460.48	18.77	0.03	8.40e-17	2.32e-18
59461.47	12.39	nan	3.00e-14	nan
59461.47	18.78	0.03	8.32e-17	1.97e-18
59462.42	12.37	nan	3.07e-14	nan
59462.42	18.73	0.03	8.72e-17	2.26e-18
59463.46	18.83	0.03	7.92e-17	2.20e-18
59463.46	12.35	nan	3.10e-14	nan
59463.46	18.75	0.03	8.57e-17	2.47e-18
59463.46	12.37	nan	3.05e-14	nan
59464.41	18.74	0.03	8.64e-17	2.26e-18
59464.41	12.32	nan	3.19e-14	nan
59465.47	18.80	0.04	8.20e-17	2.89e-18
59465.47	12.32	nan	3.21e-14	nan
59467.40	12.30	nan	3.26e-14	nan
59467.40	18.80	0.03	8.20e-17	2.18e-18
59469.40	12.37	nan	3.07e-14	nan
59469.40	18.74	0.03	8.61e-17	2.01e-18
59471.44	12.17	nan	3.68e-14	nan
59471.44	18.74	0.04	8.64e-17	2.90e-18
59474.32	12.29	nan	3.29e-14	nan
59474.32	18.74	0.06	8.65e-17	5.12e-18
59476.46	12.39	nan	3.01e-14	nan
59476.46	18.77	0.06	8.38e-17	4.55e-18
59477.44	18.84	0.07	7.86e-17	5.03e-18
59477.44	12.40	nan	2.97e-14	nan
59478.29	18.72	0.11	8.84e-17	9.35e-18
59478.29	12.30	nan	3.27e-14	nan
59479.40	12.38	nan	3.01e-14	nan
59479.40	18.82	0.11	8.02e-17	7.84e-18
59479.40	12.37	nan	3.04e-14	nan
59479.40	18.61	0.09	9.72e-17	8.03e-18
59484.34	18.72	0.04	8.77e-17	3.55e-18
59484.34	12.33	nan	3.18e-14	nan
59484.34	12.31	nan	3.22e-14	nan
59484.34	18.75	0.05	8.59e-17	3.67e-18
59485.42	18.87	nan	7.68e-17	nan
59485.42	11.11	nan	9.73e-14	nan
59487.40	18.75	0.05	8.55e-17	4.05e-18
59487.40	12.38	nan	3.03e-14	nan
59488.44	18.81	0.03	8.10e-17	2.56e-18
59488.44	12.38	nan	3.02e-14	nan
59489.42	12.40	nan	2.98e-14	nan
59489.42	18.79	0.03	8.29e-17	2.57e-18
59489.42	18.71	0.03	8.92e-17	2.59e-18
59489.42	12.39	nan	3.00e-14	nan
59496.40	12.42	nan	2.93e-14	nan
59496.40	18.85	0.04	7.80e-17	3.07e-18
59501.39	12.39	nan	3.00e-14	nan
59501.39	18.71	0.03	8.85e-17	2.12e-18
59501.39	18.69	0.03	9.09e-17	2.53e-18
59501.39	12.39	nan	2.98e-14	nan
59503.36	18.68	0.05	9.14e-17	4.31e-18
59503.36	12.38	nan	3.04e-14	nan
59503.36	18.89	0.07	7.51e-17	4.79e-18
59503.36	12.38	nan	3.03e-14	nan
59504.34	18.76	0.07	8.47e-17	5.36e-18
59504.34	12.37	nan	3.06e-14	nan
59505.36	12.38	nan	3.02e-14	nan
59505.36	18.73	0.08	8.76e-17	6.31e-18
59512.32	18.77	0.05	8.42e-17	3.65e-18
59512.32	12.41	nan	2.95e-14	nan
59512.32	18.68	0.04	9.10e-17	3.21e-18
59512.32	12.42	nan	2.92e-14	nan
59517.34	18.68	0.02	9.13e-17	1.81e-18
59517.34	12.40	nan	2.96e-14	nan
59518.32	18.68	0.02	9.15e-17	1.53e-18
59518.32	12.43	nan	2.90e-14	nan
59518.32	12.41	nan	2.94e-14	nan
59518.32	18.69	0.02	9.06e-17	1.74e-18
59520.26	12.41	nan	2.94e-14	nan
59520.26	18.71	0.03	8.90e-17	2.29e-18
59521.28	12.42	nan	2.91e-14	nan
59521.28	18.77	0.03	8.38e-17	2.05e-18
59521.28	18.67	0.02	9.19e-17	2.03e-18
59521.28	12.42	nan	2.91e-14	nan
59522.35	18.74	0.03	8.63e-17	2.10e-18
59522.35	12.40	nan	2.97e-14	nan
59523.26	18.69	0.03	9.01e-17	2.47e-18
59523.26	12.40	nan	2.98e-14	nan
59523.26	18.70	0.03	8.98e-17	2.15e-18
59523.26	12.41	nan	2.94e-14	nan
59524.28	12.41	nan	2.93e-14	nan
59524.28	18.74	0.02	8.67e-17	1.94e-18
59525.28	12.44	nan	2.86e-14	nan
59525.28	18.69	0.03	9.01e-17	2.36e-18
59525.28	18.68	0.02	9.12e-17	2.08e-18
59525.28	12.42	nan	2.91e-14	nan
59526.34	12.41	nan	2.94e-14	nan
59526.34	18.78	0.03	8.36e-17	2.14e-18
59527.29	18.65	0.05	9.40e-17	4.34e-18
59527.29	11.97	nan	4.41e-14	nan
59529.35	12.40	nan	2.97e-14	nan
59529.35	18.74	0.04	8.63e-17	2.90e-18
59530.34	18.82	0.04	8.00e-17	2.92e-18
59530.34	12.40	nan	2.96e-14	nan
59530.34	18.68	0.04	9.16e-17	3.47e-18
59530.34	12.40	nan	2.96e-14	nan
59531.27	18.61	0.08	9.72e-17	7.02e-18
59531.27	12.15	nan	3.74e-14	nan
59532.35	12.39	nan	2.98e-14	nan
59532.35	18.79	0.05	8.23e-17	4.01e-18
59537.35	18.73	0.03	8.74e-17	2.53e-18
59537.35	12.35	nan	3.12e-14	nan
59537.35	12.33	nan	3.18e-14	nan
59537.35	18.73	0.04	8.71e-17	2.84e-18
59540.32	19.12	0.18	6.10e-17	1.02e-17
59540.32	12.38	nan	3.01e-14	nan
59540.32	18.71	0.10	8.86e-17	8.55e-18
59540.32	12.39	nan	2.99e-14	nan
59542.19	18.78	0.04	8.36e-17	3.25e-18
59542.19	12.38	nan	3.02e-14	nan
59550.15	12.39	nan	2.99e-14	nan
59550.15	18.71	0.03	8.91e-17	2.85e-18
59627.14	18.59	0.07	9.93e-17	6.31e-18
59627.14	12.36	nan	3.08e-14	nan
59631.13	11.73	nan	5.52e-14	nan
59631.13	18.57	0.09	1.01e-16	8.72e-18
59798.48	12.10	nan	3.92e-14	nan
59798.48	18.46	0.04	1.11e-16	4.17e-18
59801.48	18.44	0.02	1.14e-16	2.13e-18
59801.48	12.35	nan	3.11e-14	nan
59804.40	12.11	nan	3.88e-14	nan
59804.40	18.50	0.13	1.08e-16	1.26e-17
59810.47	12.30	nan	3.25e-14	nan
59810.47	18.48	0.04	1.10e-16	4.00e-18
59813.44	18.52	0.04	1.06e-16	4.35e-18
59813.44	12.31	nan	3.23e-14	nan
59815.48	12.32	nan	3.19e-14	nan
59815.48	18.37	0.02	1.21e-16	2.22e-18
59817.49	18.36	0.02	1.23e-16	2.19e-18
59817.49	12.30	nan	3.25e-14	nan
59821.49	18.40	0.02	1.18e-16	1.95e-18
59821.49	12.37	nan	3.05e-14	nan
59824.47	18.41	0.02	1.18e-16	2.25e-18
59824.47	12.32	nan	3.21e-14	nan
59826.44	12.30	nan	3.26e-14	nan
59826.44	18.39	0.02	1.20e-16	2.26e-18
59829.48	18.41	0.02	1.17e-16	2.10e-18
59829.48	12.34	nan	3.15e-14	nan
59842.44	12.40	nan	2.96e-14	nan
59842.44	18.42	0.03	1.16e-16	2.71e-18
59844.40	18.52	0.03	1.06e-16	2.65e-18
59844.40	12.39	nan	2.99e-14	nan
59847.42	18.51	0.03	1.07e-16	2.73e-18
59847.42	12.38	nan	3.02e-14	nan
59849.48	12.37	nan	3.05e-14	nan
59849.48	18.44	0.03	1.13e-16	2.97e-18
59851.44	18.48	0.02	1.09e-16	2.29e-18
59851.44	12.35	nan	3.11e-14	nan
59856.39	18.43	0.02	1.15e-16	2.56e-18
59856.39	12.37	nan	3.04e-14	nan
59858.36	18.53	0.04	1.05e-16	3.78e-18
59858.36	12.36	nan	3.07e-14	nan
59860.40	18.54	0.06	1.04e-16	5.88e-18
59860.40	12.35	nan	3.11e-14	nan
59862.45	18.45	0.09	1.13e-16	9.81e-18
59862.45	12.40	nan	2.98e-14	nan
59864.37	18.43	0.08	1.15e-16	8.65e-18
59864.37	12.33	nan	3.16e-14	nan
59869.35	18.48	0.04	1.09e-16	3.74e-18
59869.35	12.38	nan	3.02e-14	nan
59872.38	12.39	nan	2.99e-14	nan
59872.38	18.41	0.02	1.17e-16	2.52e-18
59874.36	18.48	0.02	1.10e-16	1.93e-18
59874.36	12.39	nan	3.00e-14	nan
59877.38	18.41	0.03	1.17e-16	2.80e-18
59877.38	12.39	nan	2.99e-14	nan
59879.38	18.46	0.03	1.12e-16	2.72e-18
59879.38	12.37	nan	3.07e-14	nan
59881.30	18.44	0.02	1.13e-16	2.57e-18
59881.30	12.39	nan	2.99e-14	nan
59883.34	18.48	0.03	1.10e-16	3.48e-18
59883.34	12.37	nan	3.05e-14	nan
59888.33	11.70	nan	5.68e-14	nan
59888.33	19.00	nan	6.83e-17	nan
59895.30	12.37	nan	3.04e-14	nan
59895.30	18.50	0.05	1.08e-16	4.97e-18
59897.30	12.37	nan	3.05e-14	nan
59897.30	18.46	0.04	1.12e-16	3.77e-18
59899.30	12.38	nan	3.03e-14	nan
59899.30	18.44	0.07	1.14e-16	6.89e-18
59901.27	18.47	0.03	1.10e-16	2.97e-18
59901.27	12.38	nan	3.02e-14	nan
59903.29	12.37	nan	3.05e-14	nan
59903.29	18.45	0.03	1.13e-16	3.30e-18
59905.26	9.94	nan	2.87e-13	nan
59905.26	18.33	nan	1.26e-16	nan
59908.22	18.48	0.04	1.10e-16	4.10e-18
59908.22	12.40	nan	2.97e-14	nan
59910.24	18.39	0.04	1.19e-16	3.90e-18
59910.24	12.39	nan	2.99e-14	nan
59913.27	12.38	nan	3.02e-14	nan
59913.27	18.45	0.04	1.13e-16	3.73e-18
59928.21	18.43	0.05	1.15e-16	5.12e-18
59928.21	12.33	nan	3.17e-14	nan
59932.25	12.38	nan	3.01e-14	nan
59932.25	18.39	0.03	1.19e-16	2.86e-18
59935.22	12.25	nan	3.41e-14	nan
59935.22	18.40	0.04	1.18e-16	4.70e-18
59942.20	18.50	0.03	1.08e-16	3.43e-18
59942.20	12.36	nan	3.08e-14	nan
59957.16	18.38	0.10	1.20e-16	1.13e-17
59957.16	11.75	nan	5.39e-14	nan
59967.15	18.54	0.07	1.04e-16	6.82e-18
59967.15	12.36	nan	3.08e-14	nan
59969.13	12.38	nan	3.01e-14	nan
59969.13	18.46	0.06	1.12e-16	5.79e-18
59978.17	11.62	nan	6.07e-14	nan
59978.17	18.81	nan	8.13e-17	nan
59980.18	18.53	0.06	1.05e-16	6.07e-18
59980.18	12.37	nan	3.04e-14	nan
59982.13	18.44	0.06	1.13e-16	6.71e-18
59982.13	12.37	nan	3.05e-14	nan
59984.21	18.51	0.11	1.07e-16	1.07e-17
59984.21	12.30	nan	3.24e-14	nan
59994.16	12.29	nan	3.30e-14	nan
59994.16	18.45	0.06	1.12e-16	6.35e-18
60159.46	12.36	nan	3.08e-14	nan
60159.46	18.47	0.06	1.11e-16	5.82e-18
60162.45	12.34	nan	3.13e-14	nan
60162.45	18.40	0.04	1.18e-16	4.33e-18
60169.42	12.32	nan	3.19e-14	nan
60169.42	18.44	0.03	1.14e-16	2.71e-18
60173.45	18.42	0.02	1.17e-16	2.50e-18
60173.45	12.34	nan	3.14e-14	nan
60182.46	12.40	nan	2.97e-14	nan
60182.46	18.37	0.02	1.22e-16	2.28e-18
60186.43	18.30	0.05	1.30e-16	6.12e-18
60186.43	12.36	nan	3.07e-14	nan
60192.45	18.33	0.04	1.27e-16	4.13e-18
60192.45	12.37	nan	3.05e-14	nan
60195.48	12.32	nan	3.19e-14	nan
60195.48	18.37	0.03	1.21e-16	2.84e-18
60198.48	18.38	0.02	1.20e-16	2.38e-18
60198.48	12.37	nan	3.06e-14	nan
60201.44	12.36	nan	3.08e-14	nan
60201.44	18.36	0.02	1.22e-16	2.22e-18
60203.48	12.36	nan	3.09e-14	nan
60203.48	18.32	0.02	1.27e-16	2.29e-18
60205.50	18.36	0.02	1.22e-16	1.96e-18
60205.50	12.37	nan	3.04e-14	nan
60208.49	12.36	nan	3.09e-14	nan
60208.49	18.36	0.02	1.23e-16	2.68e-18
60213.48	18.35	0.02	1.23e-16	2.69e-18
60213.48	12.38	nan	3.02e-14	nan
60215.42	12.38	nan	3.02e-14	nan
60215.42	18.32	0.04	1.28e-16	5.06e-18
60217.40	12.39	nan	3.00e-14	nan
60217.40	18.38	0.10	1.21e-16	1.08e-17
60221.34	18.48	0.06	1.10e-16	5.87e-18
60221.34	12.37	nan	3.04e-14	nan
60223.45	12.37	nan	3.06e-14	nan
60223.45	18.36	0.03	1.23e-16	3.84e-18
60228.36	18.35	0.03	1.23e-16	2.84e-18
60228.36	12.38	nan	3.01e-14	nan
60231.40	18.33	0.03	1.26e-16	3.27e-18
60231.40	12.37	nan	3.05e-14	nan
60233.42	12.37	nan	3.04e-14	nan
60233.42	18.36	0.03	1.23e-16	3.18e-18
60235.42	18.33	0.03	1.26e-16	2.90e-18
60235.42	12.37	nan	3.04e-14	nan
60237.33	12.38	nan	3.03e-14	nan
60237.33	18.36	0.03	1.22e-16	2.82e-18
60239.37	12.40	nan	2.98e-14	nan
60239.37	18.32	0.02	1.27e-16	2.50e-18
60244.27	18.33	0.07	1.26e-16	8.47e-18
60244.27	12.37	nan	3.06e-14	nan
60246.48	18.87	nan	7.65e-17	nan
60246.48	12.31	nan	3.23e-14	nan
