mjd	ab_mag	ab_mag_err	flux_dens	flux_dens_err
59907.19	19.74	0.13	3.46e-17	4.07e-18
59910.18	19.86	0.10	3.08e-17	2.71e-18
59913.25	19.62	0.12	3.83e-17	4.30e-18
59922.21	19.82	0.15	3.20e-17	4.47e-18
59930.28	19.76	0.15	3.37e-17	4.75e-18
59933.15	19.94	0.12	2.87e-17	3.29e-18
59936.16	20.06	0.14	2.56e-17	3.33e-18
59951.23	19.92	nan	2.91e-17	nan
59958.13	19.77	0.10	3.36e-17	3.02e-18
59966.13	20.34	nan	1.97e-17	nan
59968.15	19.65	0.13	3.74e-17	4.39e-18
59978.18	18.27	nan	1.34e-16	nan
60156.42	19.34	0.12	4.98e-17	5.48e-18
60169.42	19.09	nan	6.28e-17	nan
60183.51	19.36	0.10	4.88e-17	4.35e-18
60185.36	19.16	0.08	5.87e-17	4.19e-18
60191.37	19.11	0.09	6.17e-17	5.09e-18
60215.36	18.88	0.08	7.61e-17	5.51e-18
60220.32	19.00	0.09	6.81e-17	5.75e-18
60222.32	19.03	0.08	6.62e-17	4.71e-18
60224.40	19.03	0.06	6.61e-17	3.36e-18
60247.14	19.38	nan	4.78e-17	nan
